time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21
17.247643,5,0,10,2.501,2.405,2.38,2.391,2.384,2.917,2.851,2.892,2.875,2.896,3.849,10.235,0.497048,1.23009,0.353325,-0.000098,-0.000861,-0.000708,0.999999,0.555279,1.127885,0.263666,0.8433,0.015349,-0.537224,0.00008,0.578876,0.761389,0.239899,-0.682057,-0.054032,0.728777,0.027645
17.258047,5,0,10,2.501,2.405,2.38,2.391,2.384,2.917,2.851,2.892,2.875,2.896,3.849,10.235,0.497052,1.230091,0.353322,-0.000104,-0.000854,-0.000708,0.999999,0.555286,1.127881,0.263665,0.843333,0.015299,-0.537174,0.000096,0.57886,0.761415,0.239946,-0.682072,-0.053875,0.728778,0.027531
17.268473,5,0,10,2.501,2.405,2.38,2.391,2.384,2.917,2.851,2.892,2.875,2.896,3.849,10.235,0.497056,1.230092,0.353324,-0.000107,-0.00086,-0.000708,0.999999,0.555283,1.127879,0.263665,0.843313,0.01531,-0.537205,0.000084,0.578836,0.761464,0.240094,-0.682076,-0.053492,0.728811,0.027288
17.278809,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.875,2.896,3.849,10.235,0.497056,1.230092,0.353324,-0.000107,-0.00086,-0.000708,0.999999,0.555283,1.127879,0.263665,0.843313,0.01531,-0.537205,0.000084,0.578836,0.761464,0.240094,-0.682076,-0.053492,0.728811,0.027288
17.289082,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.875,2.896,3.849,10.235,0.49705,1.230089,0.353325,-0.000104,-0.000858,-0.000702,0.999999,0.555282,1.127881,0.263665,0.843312,0.015281,-0.537208,0.000088,0.578956,0.76154,0.240105,-0.682161,-0.053116,0.728762,0.027212
17.299318,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.875,2.896,3.849,10.235,0.49705,1.230089,0.353325,-0.000104,-0.000858,-0.000702,0.999999,0.555282,1.127881,0.263665,0.843312,0.015281,-0.537208,0.000088,0.578956,0.76154,0.240105,-0.682161,-0.053116,0.728762,0.027212
17.309691,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.875,2.896,3.849,10.235,0.497052,1.230088,0.353324,-0.000103,-0.000856,-0.000712,0.999999,0.555278,1.127886,0.263665,0.843291,0.015295,-0.537239,0.000072,0.578941,0.761555,0.240158,-0.682151,-0.053009,0.728782,0.027125
17.3201,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.49705,1.230092,0.353322,-0.000103,-0.000858,-0.000702,0.999999,0.555268,1.12789,0.263665,0.843275,0.015351,-0.537264,0.000065,0.578933,0.761588,0.24024,-0.68216,-0.052777,0.728797,0.026989
17.330538,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.49705,1.230092,0.353322,-0.000103,-0.000858,-0.000702,0.999999,0.555268,1.12789,0.263665,0.843275,0.015351,-0.537264,0.000065,0.578933,0.761588,0.24024,-0.68216,-0.052777,0.728797,0.026989
17.340951,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497049,1.230088,0.353327,-0.000103,-0.000865,-0.000707,0.999999,0.555268,1.127886,0.263663,0.843268,0.015349,-0.537274,0.000043,0.578921,0.761611,0.240324,-0.68215,-0.052534,0.728828,0.026845
17.351362,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497056,1.230094,0.35332,-0.000091,-0.000859,-0.000704,0.999999,0.555268,1.127888,0.263659,0.84331,0.015327,-0.537209,0.000059,0.578905,0.761635,0.240405,-0.682154,-0.052306,0.728847,0.026696
17.361766,5,0,10,2.501,2.405,2.38,2.391,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497056,1.230094,0.35332,-0.000091,-0.000859,-0.000704,0.999999,0.555268,1.127888,0.263659,0.84331,0.015327,-0.537209,0.000059,0.578905,0.761635,0.240405,-0.682154,-0.052306,0.728847,0.026696
17.372204,5,0,10,2.495,2.4,2.378,2.39,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497054,1.23009,0.353323,-0.000102,-0.000858,-0.000706,0.999999,0.555264,1.127887,0.263663,0.843274,0.015331,-0.537266,0.000045,0.578787,0.761643,0.240553,-0.682096,-0.052133,0.728922,0.026461
17.382612,5,0,10,2.495,2.4,2.378,2.39,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497043,1.230089,0.353324,-0.0001,-0.000853,-0.000707,0.999999,0.555273,1.127888,0.263661,0.84329,0.015341,-0.537239,0.00007,0.578698,0.761633,0.24066,-0.682127,-0.051845,0.728918,0.026352
17.393034,5,0,10,2.495,2.4,2.378,2.39,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497043,1.230089,0.353324,-0.0001,-0.000853,-0.000707,0.999999,0.555273,1.127888,0.263661,0.84329,0.015341,-0.537239,0.00007,0.578698,0.761633,0.24066,-0.682127,-0.051845,0.728918,0.026352
17.403458,5,0,10,2.495,2.4,2.378,2.39,2.384,2.921,2.842,2.893,2.873,2.89,3.38,10.235,0.497056,1.230092,0.353321,-0.000101,-0.000858,-0.000708,0.999999,0.555273,1.127887,0.263661,0.843295,0.015345,-0.537232,0.000074,0.578768,0.761671,0.240639,-0.682123,-0.051787,0.72893,0.026221
17.413866,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.873,2.89,3.38,10.235,0.497054,1.230092,0.353321,-0.000102,-0.000862,-0.000704,0.999999,0.555283,1.12788,0.263667,0.843329,0.015245,-0.537181,0.000096,0.578674,0.761677,0.240827,-0.682122,-0.051417,0.728962,0.026097
17.424263,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.873,2.89,3.38,10.235,0.497054,1.230092,0.353321,-0.000102,-0.000862,-0.000704,0.999999,0.555283,1.12788,0.263667,0.843329,0.015245,-0.537181,0.000096,0.578674,0.761677,0.240827,-0.682122,-0.051417,0.728962,0.026097
17.434715,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.873,2.89,3.38,10.235,0.497048,1.230091,0.353323,-0.000103,-0.000867,-0.00071,0.999999,0.555275,1.127888,0.263659,0.843295,0.015311,-0.537233,0.000078,0.578637,0.76169,0.240957,-0.68209,-0.051162,0.729014,0.025955
17.445019,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.873,2.89,3.38,10.235,0.497049,1.230091,0.353321,-0.000102,-0.000864,-0.000704,0.999999,0.555256,1.127896,0.263662,0.843284,0.015319,-0.53725,0.000079,0.578631,0.76172,0.241035,-0.682091,-0.050902,0.729037,0.025813
17.455443,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497049,1.230091,0.353321,-0.000102,-0.000864,-0.000704,0.999999,0.555256,1.127896,0.263662,0.843284,0.015319,-0.53725,0.000079,0.578631,0.76172,0.241035,-0.682091,-0.050902,0.729037,0.025813
17.465874,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497053,1.230092,0.353319,-0.000095,-0.000861,-0.000703,0.999999,0.555292,1.127882,0.26366,0.843308,0.015271,-0.537213,0.000112,0.578599,0.761737,0.241117,-0.682092,-0.050655,0.729058,0.025678
17.476282,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497051,1.230091,0.35332,-0.000102,-0.000853,-0.000706,0.999999,0.555279,1.127887,0.263661,0.843313,0.015323,-0.537204,0.000105,0.578567,0.761778,0.241204,-0.682098,-0.050391,0.729077,0.025501
17.486892,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497054,1.230094,0.35332,-0.000096,-0.000862,-0.000709,0.999999,0.555294,1.12788,0.263664,0.843333,0.015242,-0.537175,0.000135,0.578559,0.7618,0.241287,-0.682099,-0.050141,0.729099,0.025337
17.497276,5,0,10,2.495,2.4,2.378,2.39,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497054,1.230094,0.35332,-0.000096,-0.000862,-0.000709,0.999999,0.555294,1.12788,0.263664,0.843333,0.015242,-0.537175,0.000135,0.578559,0.7618,0.241287,-0.682099,-0.050141,0.729099,0.025337
17.507677,5,0,10,2.494,2.401,2.38,2.391,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.49705,1.23009,0.353322,-0.000105,-0.00086,-0.000709,0.999999,0.555282,1.127887,0.263663,0.843314,0.015279,-0.537204,0.000095,0.578553,0.761813,0.241336,-0.682104,-0.050004,0.729107,0.02524
17.518056,5,0,10,2.494,2.401,2.38,2.391,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497052,1.23009,0.353322,-0.000098,-0.000861,-0.000708,0.999999,0.555268,1.127894,0.26366,0.84327,0.015317,-0.537272,0.000062,0.578539,0.761839,0.24144,-0.682103,-0.04972,0.729134,0.02505
17.528344,5,0,10,2.494,2.401,2.38,2.391,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497052,1.23009,0.353322,-0.000098,-0.000861,-0.000708,0.999999,0.555268,1.127894,0.26366,0.84327,0.015317,-0.537272,0.000062,0.578539,0.761839,0.24144,-0.682103,-0.04972,0.729134,0.02505
17.53873,5,0,10,2.494,2.401,2.38,2.391,2.384,2.923,2.841,2.892,2.869,2.893,2.966,10.235,0.497045,1.230091,0.353328,-0.000101,-0.000867,-0.000706,0.999999,0.555282,1.127888,0.263668,0.843301,0.015289,-0.537225,0.000086,0.57854,0.76188,0.241539,-0.682098,-0.04943,0.729163,0.024903
17.549136,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.869,2.893,2.966,10.235,0.497041,1.230083,0.353328,-0.000091,-0.000866,-0.000702,0.999999,0.555282,1.127888,0.263662,0.843311,0.015263,-0.537209,0.000098,0.578517,0.761908,0.241638,-0.682099,-0.049181,0.729184,0.02474
17.559562,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.869,2.893,2.966,10.235,0.497041,1.230083,0.353328,-0.000091,-0.000866,-0.000702,0.999999,0.555282,1.127888,0.263662,0.843311,0.015263,-0.537209,0.000098,0.578517,0.761908,0.241638,-0.682099,-0.049181,0.729184,0.02474
17.569972,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.869,2.893,2.966,10.235,0.497051,1.230089,0.353319,-0.000099,-0.000858,-0.000706,0.999999,0.55528,1.127887,0.263665,0.843308,0.015245,-0.537215,0.000102,0.578501,0.76194,0.241722,-0.682108,-0.048922,0.729199,0.024581
17.580376,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.869,2.893,2.966,10.235,0.49705,1.230089,0.353321,-0.000104,-0.000863,-0.000711,0.999999,0.555282,1.127886,0.263659,0.843304,0.015236,-0.537221,0.000089,0.578601,0.762037,0.241734,-0.682208,-0.048497,0.729137,0.02448
17.590771,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.49705,1.230089,0.353321,-0.000104,-0.000863,-0.000711,0.999999,0.555282,1.127886,0.263659,0.843304,0.015236,-0.537221,0.000089,0.578601,0.762037,0.241734,-0.682208,-0.048497,0.729137,0.02448
17.601141,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.23009,0.35332,-0.000098,-0.000857,-0.000708,0.999999,0.555263,1.127894,0.263658,0.84328,0.015296,-0.537257,0.000063,0.57862,0.762073,0.241834,-0.682231,-0.048164,0.729142,0.024361
17.61152,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.23009,0.35332,-0.000098,-0.000857,-0.000708,0.999999,0.555263,1.127894,0.263658,0.84328,0.015296,-0.537257,0.000063,0.57862,0.762073,0.241834,-0.682231,-0.048164,0.729142,0.024361
17.621907,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.23009,0.35332,-0.000098,-0.000857,-0.000708,0.999999,0.555263,1.127894,0.263658,0.84328,0.015296,-0.537257,0.000063,0.57862,0.762073,0.241834,-0.682231,-0.048164,0.729142,0.024361
17.632316,5,0,10,2.494,2.401,2.38,2.391,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.230091,0.353322,-0.000102,-0.000859,-0.000705,0.999999,0.555276,1.127895,0.263663,0.843279,0.015232,-0.53726,0.00008,0.578586,0.762094,0.24194,-0.682218,-0.047886,0.729177,0.024205
17.642703,5,0,10,2.492,2.398,2.38,2.383,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.230091,0.353322,-0.000102,-0.000859,-0.000705,0.999999,0.555276,1.127895,0.263663,0.843279,0.015232,-0.53726,0.00008,0.578586,0.762094,0.24194,-0.682218,-0.047886,0.729177,0.024205
17.653107,5,0,10,2.492,2.398,2.38,2.383,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497052,1.230091,0.353322,-0.000102,-0.000859,-0.000705,0.999999,0.555276,1.127895,0.263663,0.843279,0.015232,-0.53726,0.00008,0.578586,0.762094,0.24194,-0.682218,-0.047886,0.729177,0.024205
17.663512,5,0,10,2.492,2.398,2.38,2.383,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497047,1.230088,0.353324,-0.000094,-0.00086,-0.000704,0.999999,0.555273,1.127893,0.263662,0.843285,0.015248,-0.537251,0.000076,0.578536,0.76209,0.242153,-0.682226,-0.047512,0.729204,0.023918
17.673922,5,0,10,2.492,2.398,2.38,2.383,2.384,2.913,2.841,2.893,2.868,2.886,2.612,10.235,0.497047,1.230088,0.353324,-0.000094,-0.00086,-0.000704,0.999999,0.555273,1.127893,0.263662,0.843285,0.015248,-0.537251,0.000076,0.578536,0.76209,0.242153,-0.682226,-0.047512,0.729204,0.023918
17.68433,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.868,2.886,2.612,10.235,0.497047,1.230088,0.353324,-0.000094,-0.00086,-0.000704,0.999999,0.555273,1.127893,0.263662,0.843285,0.015248,-0.537251,0.000076,0.578536,0.76209,0.242153,-0.682226,-0.047512,0.729204,0.023918
17.694738,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.868,2.886,2.612,10.235,0.497048,1.230092,0.353325,-0.000099,-0.000864,-0.000697,0.999999,0.555294,1.127887,0.263665,0.843332,0.015208,-0.537179,0.00013,0.578471,0.762151,0.24234,-0.682231,-0.047014,0.72924,0.023637
17.705143,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.868,2.886,2.612,10.235,0.497051,1.230089,0.353321,-0.000095,-0.000859,-0.000702,0.999999,0.555305,1.127904,0.263673,0.843271,0.01509,-0.537277,0.000105,0.578453,0.762208,0.242469,-0.682216,-0.046621,0.729288,0.023402
17.715564,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.868,2.886,2.612,10.235,0.497051,1.230089,0.353321,-0.000095,-0.000859,-0.000702,0.999999,0.555305,1.127904,0.263673,0.843271,0.01509,-0.537277,0.000105,0.578453,0.762208,0.242469,-0.682216,-0.046621,0.729288,0.023402
17.725952,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497048,1.230091,0.353323,-0.000098,-0.000865,-0.000705,0.999999,0.555272,1.127897,0.263661,0.843292,0.015253,-0.537239,0.000083,0.578441,0.762197,0.242518,-0.68224,-0.046484,0.72928,0.023212
17.736324,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497048,1.230091,0.353323,-0.000098,-0.000865,-0.000705,0.999999,0.555272,1.127897,0.263661,0.843292,0.015253,-0.537239,0.000083,0.578441,0.762197,0.242518,-0.68224,-0.046484,0.72928,0.023212
17.746684,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497047,1.230093,0.353328,-0.000096,-0.000868,-0.000704,0.999999,0.555274,1.127896,0.263662,0.843268,0.015253,-0.537278,0.000092,0.578399,0.762226,0.24262,-0.682225,-0.046238,0.729315,0.023044
17.757093,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497052,1.230089,0.353323,-0.000091,-0.000859,-0.000694,0.999999,0.555288,1.127892,0.263662,0.843304,0.015229,-0.537221,0.000119,0.578398,0.762292,0.242749,-0.682222,-0.045909,0.729343,0.022912
17.76752,5,0,10,2.492,2.398,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497052,1.230089,0.353323,-0.000091,-0.000859,-0.000694,0.999999,0.555288,1.127892,0.263662,0.843304,0.015229,-0.537221,0.000119,0.578398,0.762292,0.242749,-0.682222,-0.045909,0.729343,0.022912
17.777838,5,0,10,2.491,2.4,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497052,1.230089,0.353323,-0.000091,-0.000859,-0.000694,0.999999,0.555288,1.127892,0.263662,0.843304,0.015229,-0.537221,0.000119,0.578398,0.762292,0.242749,-0.682222,-0.045909,0.729343,0.022912
17.78825,5,0,10,2.491,2.4,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497051,1.23009,0.353324,-0.000098,-0.000864,-0.0007,0.999999,0.555424,1.127961,0.263726,0.843064,0.01439,-0.53762,0.000086,0.578382,0.762304,0.242864,-0.682236,-0.045642,0.729351,0.022772
17.798638,5,0,10,2.491,2.4,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497051,1.23009,0.353324,-0.000098,-0.000864,-0.0007,0.999999,0.555424,1.127961,0.263726,0.843064,0.01439,-0.53762,0.000086,0.578382,0.762304,0.242864,-0.682236,-0.045642,0.729351,0.022772
17.809067,5,0,10,2.491,2.4,2.38,2.383,2.384,2.914,2.842,2.892,2.866,2.889,2.303,10.234,0.497051,1.23009,0.353324,-0.000098,-0.000864,-0.0007,0.999999,0.555424,1.127961,0.263726,0.843064,0.01439,-0.53762,0.000086,0.578382,0.762304,0.242864,-0.682236,-0.045642,0.729351,0.022772
17.819489,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.866,2.889,2.303,10.234,0.497048,1.230091,0.353324,-0.000098,-0.000864,-0.000704,0.999999,0.555295,1.1279,0.263665,0.843284,0.015107,-0.537256,0.000107,0.578347,0.762363,0.243058,-0.682251,-0.045107,0.729381,0.022402
17.829861,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.866,2.889,2.303,10.234,0.497044,1.230093,0.353327,-0.0001,-0.000862,-0.000702,0.999999,0.555314,1.127905,0.263679,0.843286,0.015024,-0.537255,0.000137,0.578248,0.762418,0.243352,-0.682278,-0.044338,0.729414,0.022056
17.840245,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.866,2.889,2.303,10.234,0.497044,1.230093,0.353327,-0.0001,-0.000862,-0.000702,0.999999,0.555314,1.127905,0.263679,0.843286,0.015024,-0.537255,0.000137,0.578248,0.762418,0.243352,-0.682278,-0.044338,0.729414,0.022056
17.850649,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.866,2.889,2.303,10.234,0.497044,1.230093,0.353327,-0.0001,-0.000862,-0.000702,0.999999,0.555314,1.127905,0.263679,0.843286,0.015024,-0.537255,0.000137,0.578248,0.762418,0.243352,-0.682278,-0.044338,0.729414,0.022056
17.861064,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497047,1.230094,0.353326,-0.000084,-0.00087,-0.000702,0.999999,0.555421,1.127951,0.263724,0.843132,0.014447,-0.537513,0.000123,0.578234,0.762437,0.243399,-0.682263,-0.04423,0.729436,0.021991
17.871487,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497047,1.230094,0.353326,-0.000084,-0.00087,-0.000702,0.999999,0.555421,1.127951,0.263724,0.843132,0.014447,-0.537513,0.000123,0.578234,0.762437,0.243399,-0.682263,-0.04423,0.729436,0.021991
17.881762,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497047,1.230094,0.353326,-0.000084,-0.00087,-0.000702,0.999999,0.555421,1.127951,0.263724,0.843132,0.014447,-0.537513,0.000123,0.578234,0.762437,0.243399,-0.682263,-0.04423,0.729436,0.021991
17.89205,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497046,1.230089,0.353326,-0.000095,-0.000864,-0.000705,0.999999,0.555287,1.127895,0.263666,0.843329,0.015198,-0.537183,0.000143,0.578083,0.762469,0.243737,-0.682173,-0.043667,0.729571,0.021454
17.902363,5,0,10,2.491,2.4,2.38,2.383,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497046,1.230089,0.353326,-0.000095,-0.000864,-0.000705,0.999999,0.555287,1.127895,0.263666,0.843329,0.015198,-0.537183,0.000143,0.578083,0.762469,0.243737,-0.682173,-0.043667,0.729571,0.021454
17.912768,5,0,10,2.501,2.407,2.388,2.39,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497046,1.230089,0.353326,-0.000095,-0.000864,-0.000705,0.999999,0.555287,1.127895,0.263666,0.843329,0.015198,-0.537183,0.000143,0.578083,0.762469,0.243737,-0.682173,-0.043667,0.729571,0.021454
17.923209,5,0,10,2.501,2.407,2.388,2.39,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497046,1.23009,0.353329,-0.000094,-0.000868,-0.000691,0.999999,0.555275,1.127897,0.263661,0.843289,0.015219,-0.537244,0.000091,0.578077,0.762481,0.243783,-0.682166,-0.043544,0.729587,0.021369
17.933608,5,0,10,2.501,2.407,2.388,2.39,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497047,1.230092,0.353329,-0.000098,-0.000865,-0.000702,0.999999,0.555494,1.12799,0.26375,0.843041,0.013863,-0.537671,0.00016,0.578042,0.762537,0.243929,-0.68216,-0.043154,0.729624,0.02108
17.944014,5,0,10,2.501,2.407,2.388,2.39,2.384,2.921,2.842,2.896,2.872,2.89,2.021,10.231,0.497047,1.230092,0.353329,-0.000098,-0.000865,-0.000702,0.999999,0.555494,1.12799,0.26375,0.843041,0.013863,-0.537671,0.00016,0.578042,0.762537,0.243929,-0.68216,-0.043154,0.729624,0.02108
17.954405,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.872,2.89,2.021,10.231,0.497043,1.230093,0.353328,-0.000099,-0.000868,-0.000707,0.999999,0.555491,1.12798,0.263744,0.843052,0.013963,-0.53765,0.000179,0.578033,0.76255,0.243974,-0.682154,-0.043045,0.729638,0.021013
17.964816,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.872,2.89,2.021,10.231,0.497041,1.230092,0.353326,-0.000096,-0.000869,-0.000696,0.999999,0.555452,1.127988,0.263741,0.843027,0.014094,-0.537687,0.000111,0.578018,0.762577,0.244119,-0.682162,-0.04263,0.729661,0.020805
17.97526,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.872,2.89,2.021,10.231,0.497041,1.230092,0.353326,-0.000096,-0.000869,-0.000696,0.999999,0.555452,1.127988,0.263741,0.843027,0.014094,-0.537687,0.000111,0.578018,0.762577,0.244119,-0.682162,-0.04263,0.729661,0.020805
17.985656,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497048,1.230091,0.353325,-0.00009,-0.000867,-0.000699,0.999999,0.555463,1.127986,0.26374,0.84302,0.014124,-0.537696,0.000123,0.578003,0.762592,0.24417,-0.682153,-0.042502,0.729678,0.020729
17.996236,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497048,1.230091,0.353325,-0.00009,-0.000867,-0.000699,0.999999,0.555463,1.127986,0.26374,0.84302,0.014124,-0.537696,0.000123,0.578003,0.762592,0.24417,-0.682153,-0.042502,0.729678,0.020729
18.006534,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497035,1.230088,0.353328,-0.000094,-0.000875,-0.000699,0.999999,0.555274,1.127899,0.263664,0.843287,0.015163,-0.537249,0.0001,0.577994,0.762618,0.244296,-0.682147,-0.042174,0.72971,0.020503
18.016831,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497043,1.230093,0.353329,-0.000092,-0.00088,-0.000695,0.999999,0.555495,1.127997,0.263752,0.843009,0.013839,-0.537722,0.000175,0.577967,0.762645,0.244414,-0.682152,-0.041823,0.729732,0.020272
18.027044,5,0,10,2.501,2.407,2.388,2.39,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497043,1.230093,0.353329,-0.000092,-0.00088,-0.000695,0.999999,0.555495,1.127997,0.263752,0.843009,0.013839,-0.537722,0.000175,0.577967,0.762645,0.244414,-0.682152,-0.041823,0.729732,0.020272
18.037269,5,0,10,2.505,2.409,2.39,2.398,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497044,1.23009,0.353322,-0.000097,-0.000868,-0.000701,0.999999,0.555482,1.127987,0.263745,0.843035,0.013987,-0.537678,0.000153,0.577957,0.762675,0.244463,-0.682169,-0.041678,0.729727,0.020162
18.047545,5,0,10,2.505,2.409,2.39,2.398,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497044,1.23009,0.353322,-0.000097,-0.000868,-0.000701,0.999999,0.555482,1.127987,0.263745,0.843035,0.013987,-0.537678,0.000153,0.577957,0.762675,0.244463,-0.682169,-0.041678,0.729727,0.020162
18.057772,5,0,10,2.505,2.409,2.39,2.398,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497044,1.23009,0.353322,-0.000096,-0.000868,-0.000704,0.999999,0.555474,1.127976,0.263744,0.843081,0.014026,-0.537603,0.000161,0.577886,0.762699,0.24462,-0.682207,-0.041234,0.729721,0.020012
18.068002,5,0,10,2.505,2.409,2.39,2.398,2.383,2.933,2.854,2.9,2.875,2.906,1.788,10.225,0.497045,1.230088,0.353329,-0.000103,-0.00087,-0.000703,0.999999,0.555463,1.127981,0.263738,0.843054,0.014056,-0.537645,0.000143,0.57787,0.762709,0.244663,-0.682208,-0.041123,0.729729,0.019933
18.078412,5,0,10,2.505,2.409,2.39,2.398,2.393,2.949,2.868,2.918,2.875,2.906,1.788,10.225,0.49705,1.230092,0.353326,-0.000094,-0.000869,-0.000704,0.999999,0.555289,1.127891,0.263663,0.843332,0.015124,-0.537181,0.000169,0.577858,0.762747,0.244786,-0.682226,-0.040804,0.729736,0.019688
