time,pd_4,pd_7,pd_8,pm_1,pm_2,pm_3,pm_4,pm_5,pm_6,pm_7,pm_8,pm_9,pm_10,pm_11,pm_12,pm_13,pm_14,pm_15,pm_16,mocap_1,mocap_2,mocap_3,mocap_4,mocap_5,mocap_6,mocap_7,mocap_8,mocap_9,mocap_10,mocap_11,mocap_12,mocap_13,mocap_14,mocap_15,mocap_16,mocap_17,mocap_18,mocap_19,mocap_20,mocap_21,
5.795798,2,5.246,0,2,0.36,0.351,0.323,0.324,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496621,1.229647,0.352378,-0.00034,0.000656,-0.000009,1,0.55483,1.127922,0.263002,-0.841661,-0.014833,0.539802,-0.000075,0.616233,0.814106,0.257804,-0.090925,-0.004998,0.088297,0.991923
5.806231,2,5.246,0,2,0.36,0.351,0.323,0.324,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496621,1.229647,0.352378,-0.00034,0.000656,-0.000009,1,0.55483,1.127922,0.263002,-0.841661,-0.014833,0.539802,-0.000075,0.616233,0.814106,0.257804,-0.090925,-0.004998,0.088297,0.991923
5.81666,2,5.246,0,2,0.38,0.366,0.346,0.351,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496621,1.229647,0.352378,-0.00034,0.000656,-0.000009,1,0.55483,1.127922,0.263002,-0.841661,-0.014833,0.539802,-0.000075,0.616233,0.814106,0.257804,-0.090925,-0.004998,0.088297,0.991923
5.827026,2,5.246,0,2,0.38,0.366,0.346,0.351,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496623,1.229649,0.352374,-0.000332,0.000642,-0.000014,1,0.554835,1.12792,0.263007,-0.841687,-0.01487,0.539761,-0.000075,0.616257,0.814107,0.257798,-0.090962,-0.005023,0.088314,0.991918
5.837401,2,5.246,0,2,0.38,0.366,0.346,0.351,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496623,1.229649,0.352374,-0.000332,0.000642,-0.000014,1,0.554835,1.12792,0.263007,-0.841687,-0.01487,0.539761,-0.000075,0.616257,0.814107,0.257798,-0.090962,-0.005023,0.088314,0.991918
5.847807,2,5.246,0,2,0.38,0.366,0.346,0.351,0.335,1.935,1.826,1.885,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496623,1.229649,0.352374,-0.000332,0.000642,-0.000014,1,0.554835,1.12792,0.263007,-0.841687,-0.01487,0.539761,-0.000075,0.616257,0.814107,0.257798,-0.090962,-0.005023,0.088314,0.991918
5.858159,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496626,1.229648,0.352375,-0.000344,0.000649,-0.000016,1,0.554827,1.127923,0.263002,-0.841656,-0.014893,0.539809,-0.000097,0.61631,0.814127,0.257819,-0.091139,-0.005076,0.088505,0.991884
5.868434,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496626,1.229648,0.352375,-0.000344,0.000649,-0.000016,1,0.554827,1.127923,0.263002,-0.841656,-0.014893,0.539809,-0.000097,0.61631,0.814127,0.257819,-0.091139,-0.005076,0.088505,0.991884
5.878678,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496621,1.229652,0.352376,-0.000332,0.000649,-0.000009,1,0.554833,1.12792,0.263007,-0.841671,-0.014834,0.539788,-0.00009,0.61632,0.814085,0.257875,-0.091311,-0.005073,0.088609,0.991859
5.888869,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.862,1.872,0.038,-0.037,0.335,0.356,0.36,0.367,0.496621,1.229652,0.352376,-0.000332,0.000649,-0.000009,1,0.554833,1.12792,0.263007,-0.841671,-0.014834,0.539788,-0.00009,0.61632,0.814085,0.257875,-0.091311,-0.005073,0.088609,0.991859
5.89911,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.335,0.356,0.36,0.367,0.496621,1.229652,0.352376,-0.000332,0.000649,-0.000009,1,0.554833,1.12792,0.263007,-0.841671,-0.014834,0.539788,-0.00009,0.61632,0.814085,0.257875,-0.091311,-0.005073,0.088609,0.991859
5.909319,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.335,0.356,0.36,0.367,0.496622,1.22965,0.352377,-0.000332,0.000646,-0.000006,1,0.554825,1.127922,0.263002,-0.841675,-0.014823,0.539782,-0.000082,0.616437,0.814123,0.257817,-0.091436,-0.005155,0.088564,0.991852
5.919482,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.335,0.356,0.36,0.367,0.496622,1.22965,0.352377,-0.000332,0.000646,-0.000006,1,0.554825,1.127922,0.263002,-0.841675,-0.014823,0.539782,-0.000082,0.616437,0.814123,0.257817,-0.091436,-0.005155,0.088564,0.991852
5.929974,2,5.246,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.335,0.356,0.36,0.367,0.496622,1.22965,0.352377,-0.000332,0.000646,-0.000006,1,0.554825,1.127922,0.263002,-0.841675,-0.014823,0.539782,-0.000082,0.616437,0.814123,0.257817,-0.091436,-0.005155,0.088564,0.991852
5.940381,2,6.119,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496625,1.229645,0.352377,-0.000336,0.000642,-0.000013,1,0.554838,1.127922,0.263004,-0.841682,-0.014825,0.539771,-0.000068,0.615839,0.815188,0.258344,-0.091579,-0.005903,0.092077,0.991514
5.95077,2,6.119,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496617,1.229645,0.352377,-0.000354,0.000646,-0.000008,1,0.554826,1.127919,0.263005,-0.841673,-0.014855,0.539783,-0.00007,0.61551,0.815135,0.258649,-0.091789,-0.005855,0.092504,0.991455
5.961144,2,6.119,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496617,1.229645,0.352377,-0.000354,0.000646,-0.000008,1,0.554826,1.127919,0.263005,-0.841673,-0.014855,0.539783,-0.00007,0.61551,0.815135,0.258649,-0.091789,-0.005855,0.092504,0.991455
5.971527,2,6.119,0,2,0.38,0.366,0.346,0.351,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496617,1.229645,0.352377,-0.000354,0.000646,-0.000008,1,0.554826,1.127919,0.263005,-0.841673,-0.014855,0.539783,-0.00007,0.61551,0.815135,0.258649,-0.091789,-0.005855,0.092504,0.991455
5.981978,2,6.119,0,2,0.398,0.387,0.367,0.37,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496624,1.229647,0.352376,-0.000334,0.000645,-0.000011,1,0.554826,1.127923,0.263001,-0.841676,-0.014836,0.539779,-0.00008,0.615473,0.815097,0.258733,-0.09185,-0.005828,0.09264,0.991437
5.992275,2,6.119,0,2,0.398,0.387,0.367,0.37,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496624,1.229647,0.352376,-0.000334,0.000645,-0.000011,1,0.554826,1.127923,0.263001,-0.841676,-0.014836,0.539779,-0.00008,0.615473,0.815097,0.258733,-0.09185,-0.005828,0.09264,0.991437
6.002458,2,6.119,0,2,0.398,0.387,0.367,0.37,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496619,1.229646,0.352376,-0.000342,0.000647,-0.000007,1,0.554835,1.127921,0.263007,-0.841664,-0.01486,0.539797,-0.000085,0.61549,0.815082,0.258771,-0.092016,-0.005871,0.092686,0.991417
6.012537,2,6.119,0,2,0.398,0.387,0.367,0.37,0.353,1.942,1.834,1.891,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496623,1.229645,0.352378,-0.000343,0.000646,-0.000015,1,0.554835,1.127921,0.263009,-0.841693,-0.01483,0.539752,-0.00006,0.615548,0.815078,0.258764,-0.092102,-0.005887,0.092707,0.991407
6.022701,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496623,1.229645,0.352378,-0.000343,0.000646,-0.000015,1,0.554835,1.127921,0.263009,-0.841693,-0.01483,0.539752,-0.00006,0.615548,0.815078,0.258764,-0.092102,-0.005887,0.092707,0.991407
6.032892,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496618,1.229646,0.35238,-0.000336,0.000642,-0.000007,1,0.554831,1.127919,0.263004,-0.84166,-0.014871,0.539803,-0.000068,0.615592,0.815077,0.258755,-0.092178,-0.005915,0.092703,0.9914
6.043062,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496618,1.229646,0.35238,-0.000336,0.000642,-0.000007,1,0.554831,1.127919,0.263004,-0.84166,-0.014871,0.539803,-0.000068,0.615592,0.815077,0.258755,-0.092178,-0.005915,0.092703,0.9914
6.053426,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.864,1.874,0.044,-0.036,0.348,0.344,0.367,0.356,0.496618,1.229646,0.35238,-0.000336,0.000642,-0.000007,1,0.554831,1.127919,0.263004,-0.84166,-0.014871,0.539803,-0.000068,0.615592,0.815077,0.258755,-0.092178,-0.005915,0.092703,0.9914
6.063829,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.348,0.344,0.367,0.356,0.496621,1.229649,0.352378,-0.000335,0.000652,-0.000011,1,0.554831,1.127923,0.263008,-0.841676,-0.014786,0.539781,-0.000067,0.615615,0.815085,0.258749,-0.092297,-0.005957,0.092707,0.991388
6.074227,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.348,0.344,0.367,0.356,0.496621,1.229649,0.352378,-0.000335,0.000652,-0.000011,1,0.554831,1.127923,0.263008,-0.841676,-0.014786,0.539781,-0.000067,0.615615,0.815085,0.258749,-0.092297,-0.005957,0.092707,0.991388
6.084544,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.348,0.344,0.367,0.356,0.496621,1.229647,0.352378,-0.000343,0.000652,-0.000012,1,0.55483,1.127921,0.263008,-0.84168,-0.014864,0.539772,-0.000075,0.615644,0.815041,0.258801,-0.092478,-0.005957,0.092826,0.99136
6.094813,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.348,0.344,0.367,0.356,0.496621,1.229647,0.352378,-0.000343,0.000652,-0.000012,1,0.55483,1.127921,0.263008,-0.84168,-0.014864,0.539772,-0.000075,0.615644,0.815041,0.258801,-0.092478,-0.005957,0.092826,0.99136
6.105156,2,6.119,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496621,1.229647,0.352378,-0.000343,0.000652,-0.000012,1,0.55483,1.127921,0.263008,-0.84168,-0.014864,0.539772,-0.000075,0.615644,0.815041,0.258801,-0.092478,-0.005957,0.092826,0.99136
6.115388,2,6.992,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496625,1.229653,0.352371,-0.000338,0.000656,-0.000012,1,0.554828,1.127916,0.263005,-0.841667,-0.014819,0.539793,-0.000083,0.615644,0.814997,0.258857,-0.092556,-0.005947,0.092887,0.991348
6.125581,2,6.992,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496625,1.229653,0.352371,-0.000338,0.000656,-0.000012,1,0.554828,1.127916,0.263005,-0.841667,-0.014819,0.539793,-0.000083,0.615644,0.814997,0.258857,-0.092556,-0.005947,0.092887,0.991348
6.135693,2,6.992,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496625,1.229653,0.352371,-0.000338,0.000656,-0.000012,1,0.554828,1.127916,0.263005,-0.841667,-0.014819,0.539793,-0.000083,0.615644,0.814997,0.258857,-0.092556,-0.005947,0.092887,0.991348
6.145848,2,6.992,0,2,0.398,0.387,0.367,0.37,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496613,1.229645,0.352378,-0.000334,0.000649,0.000012,1,0.554826,1.127918,0.263005,-0.841699,-0.014833,0.539743,-0.000065,0.615649,0.81499,0.258869,-0.092569,-0.005946,0.09292,0.991343
6.156077,2,6.992,0,2,0.417,0.406,0.389,0.39,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496622,1.229652,0.352373,-0.000337,0.000649,0,1,0.554827,1.12792,0.263007,-0.841677,-0.014875,0.539776,-0.000066,0.615663,0.814953,0.258885,-0.092599,-0.005924,0.092955,0.991337
6.166281,2,6.992,0,2,0.417,0.406,0.389,0.39,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496622,1.229652,0.352373,-0.000337,0.000649,0,1,0.554827,1.12792,0.263007,-0.841677,-0.014875,0.539776,-0.000066,0.615663,0.814953,0.258885,-0.092599,-0.005924,0.092955,0.991337
6.176463,2,6.992,0,2,0.417,0.406,0.389,0.39,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.49662,1.229649,0.352374,-0.000347,0.000648,0,1,0.554825,1.127922,0.263007,-0.841683,-0.014856,0.539767,-0.000064,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.186646,2,6.992,0,2,0.417,0.406,0.389,0.39,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.49662,1.229647,0.352374,-0.000342,0.000659,-0.000002,1,0.554821,1.127921,0.263009,-0.841675,-0.014883,0.53978,-0.000064,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.196804,2,6.992,0,2,0.417,0.406,0.389,0.39,0.372,1.945,1.843,1.899,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496625,1.229648,0.352377,-0.000331,0.000645,-0.000006,1,0.554834,1.127919,0.263005,-0.841661,-0.014838,0.539802,-0.000051,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.206982,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496625,1.229648,0.352377,-0.000331,0.000645,-0.000006,1,0.554834,1.127919,0.263005,-0.841661,-0.014838,0.539802,-0.000051,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.217156,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496622,1.229648,0.352377,-0.000339,0.000647,-0.000005,1,0.554833,1.127918,0.263008,-0.841691,-0.014834,0.539756,-0.000043,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.227335,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496622,1.229648,0.352377,-0.000339,0.000647,-0.000005,1,0.554833,1.127918,0.263008,-0.841691,-0.014834,0.539756,-0.000043,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.237642,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.871,1.881,0.047,-0.036,0.339,0.36,0.348,0.367,0.496623,1.229648,0.35238,-0.000338,0.000645,-0.000002,1,0.55482,1.127918,0.263003,-0.841681,-0.014856,0.539771,-0.000058,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.248069,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.339,0.36,0.348,0.367,0.496621,1.22965,0.35238,-0.000336,0.000645,-0.000008,1,0.554829,1.127922,0.263006,-0.841666,-0.014876,0.539793,-0.000059,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.258489,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.339,0.36,0.348,0.367,0.496621,1.229647,0.352377,-0.000337,0.000645,-0.000001,1,0.554827,1.127922,0.263006,-0.841679,-0.01488,0.539773,-0.000051,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.268779,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.339,0.36,0.348,0.367,0.496621,1.229647,0.352377,-0.000337,0.000645,-0.000001,1,0.554827,1.127922,0.263006,-0.841679,-0.01488,0.539773,-0.000051,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.278953,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.339,0.36,0.348,0.367,0.496621,1.229647,0.352377,-0.000337,0.000645,-0.000001,1,0.554827,1.127922,0.263006,-0.841679,-0.01488,0.539773,-0.000051,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.28911,2,6.992,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496625,1.229651,0.352378,-0.000334,0.000652,-0.000009,1,0.554826,1.12792,0.263008,-0.841668,-0.014879,0.53979,-0.000063,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.299345,2,7.864,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496625,1.229651,0.352378,-0.000334,0.000652,-0.000009,1,0.554826,1.12792,0.263008,-0.841668,-0.014879,0.53979,-0.000063,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.309487,2,7.864,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496625,1.229651,0.352378,-0.000334,0.000652,-0.000009,1,0.554826,1.12792,0.263008,-0.841668,-0.014879,0.53979,-0.000063,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.319586,2,7.864,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496626,1.229653,0.352377,-0.00033,0.000647,-0.000002,1,0.554823,1.127921,0.263005,-0.841649,-0.014874,0.539819,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.329703,2,7.864,0,2,0.417,0.406,0.389,0.39,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496626,1.229653,0.352377,-0.00033,0.000647,-0.000002,1,0.554823,1.127921,0.263005,-0.841649,-0.014874,0.539819,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.339794,2,7.864,0,2,0.436,0.422,0.41,0.407,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496626,1.229653,0.352377,-0.00033,0.000647,-0.000002,1,0.554823,1.127921,0.263005,-0.841649,-0.014874,0.539819,-0.000046,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.349943,2,7.864,0,2,0.436,0.422,0.41,0.407,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496627,1.229652,0.352377,-0.000341,0.000645,-0.000007,1,0.554826,1.12792,0.263004,-0.841685,-0.014866,0.539765,-0.000043,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.360105,2,7.864,0,2,0.436,0.422,0.41,0.407,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496623,1.229648,0.352379,-0.000343,0.000646,-0.000006,1,0.554828,1.127923,0.263012,-0.841676,-0.014864,0.539778,-0.000086,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.370232,2,7.864,0,2,0.436,0.422,0.41,0.407,0.391,1.954,1.845,1.9,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496623,1.22965,0.352375,-0.000341,0.000652,-0.000013,1,0.55483,1.127924,0.26301,-0.841659,-0.014878,0.539805,-0.000063,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.380381,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496621,1.229653,0.352378,-0.000336,0.000649,-0.000004,1,0.554823,1.127923,0.263006,-0.841663,-0.014915,0.539797,-0.000061,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.390511,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496627,1.229653,0.352375,-0.000335,0.000651,-0.000009,1,0.554817,1.127921,0.263008,-0.84168,-0.01488,0.539772,-0.000052,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.400605,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496627,1.229653,0.352375,-0.000335,0.000651,-0.000009,1,0.554817,1.127921,0.263008,-0.84168,-0.01488,0.539772,-0.000052,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.410703,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.872,1.891,0.074,-0.036,0.344,0.349,0.365,0.358,0.496627,1.229653,0.352375,-0.000335,0.000651,-0.000009,1,0.554817,1.127921,0.263008,-0.84168,-0.01488,0.539772,-0.000052,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.420795,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.344,0.349,0.365,0.358,0.49663,1.229657,0.352376,-0.000338,0.000643,-0.000013,1,0.554824,1.127927,0.263008,-0.841666,-0.014908,0.539792,-0.00008,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.430912,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.344,0.349,0.365,0.358,0.49663,1.229657,0.352376,-0.000338,0.000643,-0.000013,1,0.554824,1.127927,0.263008,-0.841666,-0.014908,0.539792,-0.00008,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.441023,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.344,0.349,0.365,0.358,0.496627,1.229652,0.352379,-0.000339,0.000639,-0.000008,1,0.554832,1.127925,0.263006,-0.841667,-0.014904,0.539791,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.451174,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.344,0.349,0.365,0.358,0.496627,1.229652,0.352379,-0.000339,0.000639,-0.000008,1,0.554832,1.127925,0.263006,-0.841667,-0.014904,0.539791,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.461355,2,7.864,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496621,1.229654,0.352379,-0.000334,0.000648,-0.000008,1,0.554824,1.127923,0.263011,-0.841674,-0.014885,0.539781,-0.000063,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.471496,2,8.734,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496619,1.229648,0.35238,-0.000346,0.000652,-0.000003,1,0.554832,1.127924,0.263008,-0.841681,-0.014902,0.539769,-0.000058,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.481662,2,8.734,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496619,1.229648,0.35238,-0.000346,0.000652,-0.000003,1,0.554832,1.127924,0.263008,-0.841681,-0.014902,0.539769,-0.000058,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.491839,2,8.734,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496622,1.229652,0.352382,-0.000339,0.00064,-0.000002,1,0.554832,1.12792,0.263009,-0.841673,-0.014931,0.539781,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.502003,2,8.734,0,2,0.436,0.422,0.41,0.407,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496624,1.229653,0.352382,-0.000336,0.000648,-0.000009,1,0.554839,1.127924,0.263017,-0.841692,-0.014908,0.539752,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.512169,2,8.734,0,2,0.462,0.442,0.431,0.434,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496624,1.229653,0.352382,-0.000336,0.000648,-0.000009,1,0.554839,1.127924,0.263017,-0.841692,-0.014908,0.539752,-0.000069,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
6.522323,2,8.734,0,2,0.462,0.442,0.431,0.434,0.415,1.941,1.844,1.899,1.871,1.882,0.144,-0.04,0.349,0.349,0.36,0.369,0.496626,1.229648,0.352377,-0.000326,0.000653,0.000002,1,0.554832,1.127925,0.263014,-0.84167,-0.014915,0.539786,-0.00007,0.615674,0.814935,0.258892,-0.092601,-0.005921,0.092986,0.991334
