time,pd_4,pd_7,pd_8,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap_1_x,mocap_1_y,mocap_1_z,mocap_1_qx,mocap_1_qy,mocap_1_qz,mocap_1_qw,mocap_2_x,mocap_2_y,mocap_2_z,mocap_2_qx,mocap_2_qy,mocap_2_qz,mocap_2_qw,mocap_3_x,mocap_3_y,mocap_3_z,mocap_3_qx,mocap_3_qy,mocap_3_qz,mocap_3_qw
3.775262,0.000,8.141,3.161,0.013,0.133,-0.001,0.005,0.006,0.023,-0.216,0.029,0.007,-0.005,8.240,4.076,0.496839,1.230014,0.353276,-0.000220,-0.000787,-0.000629,1.000000,0.555118,1.128096,0.263939,0.842900,0.015327,-0.537852,0.000385,0.567022,0.787320,0.214255,0.076140,0.003592,-0.106919,0.991342
3.785454,0.000,8.141,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.007,-0.005,8.240,4.076,0.496834,1.230013,0.353275,-0.000229,-0.000778,-0.000633,1.000000,0.555115,1.128098,0.263935,0.842893,0.015291,-0.537863,0.000394,0.567024,0.787311,0.214232,0.076189,0.003600,-0.106920,0.991338
3.795608,0.000,8.141,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.007,-0.005,8.240,4.076,0.496839,1.230013,0.353275,-0.000231,-0.000774,-0.000638,1.000000,0.555114,1.128099,0.263937,0.842882,0.015331,-0.537880,0.000360,0.567033,0.787291,0.214188,0.076327,0.003613,-0.106915,0.991327
3.805747,0.000,8.141,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.007,-0.005,8.240,4.076,0.496843,1.230012,0.353273,-0.000228,-0.000777,-0.000637,1.000000,0.555114,1.128101,0.263936,0.842880,0.015290,-0.537884,0.000335,0.567045,0.787279,0.214159,0.076420,0.003617,-0.106903,0.991322
3.815914,0.000,8.141,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.007,-0.005,8.240,4.076,0.496843,1.230012,0.353273,-0.000228,-0.000777,-0.000637,1.000000,0.555114,1.128101,0.263936,0.842880,0.015290,-0.537884,0.000335,0.567045,0.787279,0.214159,0.076420,0.003617,-0.106903,0.991322
3.826068,0.000,8.141,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.009,-0.004,8.271,4.069,0.496838,1.230013,0.353277,-0.000236,-0.000780,-0.000635,1.000000,0.555113,1.128101,0.263936,0.842898,0.015266,-0.537857,0.000371,0.567049,0.787266,0.214136,0.076497,0.003622,-0.106881,0.991318
3.836216,0.000,8.016,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.009,-0.004,8.271,4.069,0.496841,1.230009,0.353274,-0.000234,-0.000781,-0.000640,1.000000,0.555113,1.128105,0.263928,0.842880,0.015337,-0.537884,0.000353,0.567050,0.787254,0.214108,0.076567,0.003617,-0.106837,0.991317
3.846387,0.000,8.016,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.009,-0.004,8.271,4.069,0.496837,1.230014,0.353280,-0.000237,-0.000784,-0.000635,1.000000,0.555112,1.128105,0.263930,0.842881,0.015320,-0.537881,0.000346,0.567057,0.787248,0.214095,0.076616,0.003606,-0.106829,0.991315
3.856550,0.000,8.016,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.009,-0.004,8.271,4.069,0.496837,1.230014,0.353280,-0.000237,-0.000784,-0.000635,1.000000,0.555112,1.128105,0.263930,0.842881,0.015320,-0.537881,0.000346,0.567057,0.787248,0.214095,0.076616,0.003606,-0.106829,0.991315
3.866750,0.000,8.016,3.110,0.013,0.133,-0.001,0.005,0.005,0.024,-0.213,0.026,0.009,-0.004,8.271,4.069,0.496837,1.230014,0.353280,-0.000237,-0.000784,-0.000635,1.000000,0.555112,1.128105,0.263930,0.842881,0.015320,-0.537881,0.000346,0.567057,0.787248,0.214095,0.076616,0.003606,-0.106829,0.991315
3.877072,0.000,8.016,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,0.009,-0.004,8.271,4.069,0.496841,1.230013,0.353276,-0.000227,-0.000779,-0.000635,1.000000,0.555109,1.128100,0.263936,0.842867,0.015321,-0.537903,0.000338,0.567071,0.787223,0.214052,0.076742,0.003602,-0.106779,0.991310
3.887290,0.000,8.016,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,0.009,-0.004,8.271,4.069,0.496841,1.230013,0.353276,-0.000227,-0.000779,-0.000635,1.000000,0.555109,1.128100,0.263936,0.842867,0.015321,-0.537903,0.000338,0.567071,0.787223,0.214052,0.076742,0.003602,-0.106779,0.991310
3.897487,0.000,8.016,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,0.009,-0.004,8.271,4.069,0.496841,1.230013,0.353276,-0.000227,-0.000779,-0.000635,1.000000,0.555109,1.128100,0.263936,0.842867,0.015321,-0.537903,0.000338,0.567071,0.787223,0.214052,0.076742,0.003602,-0.106779,0.991310
3.907797,0.000,8.016,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,0.009,-0.004,8.271,4.069,0.496842,1.230012,0.353272,-0.000237,-0.000782,-0.000638,1.000000,0.555124,1.128096,0.263941,0.842905,0.015306,-0.537845,0.000374,0.567070,0.787209,0.214022,0.076854,0.003599,-0.106761,0.991303
3.918024,0.000,8.016,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,-0.001,-0.005,8.272,4.053,0.496842,1.230012,0.353272,-0.000237,-0.000782,-0.000638,1.000000,0.555124,1.128096,0.263941,0.842905,0.015306,-0.537845,0.000374,0.567070,0.787209,0.214022,0.076854,0.003599,-0.106761,0.991303
3.928334,0.000,7.883,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,-0.001,-0.005,8.272,4.053,0.496836,1.230012,0.353277,-0.000238,-0.000789,-0.000635,1.000000,0.555113,1.128098,0.263936,0.842889,0.015297,-0.537870,0.000349,0.567068,0.787208,0.214018,0.076873,0.003598,-0.106762,0.991302
3.938715,0.000,7.883,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,-0.001,-0.005,8.272,4.053,0.496833,1.230013,0.353278,-0.000229,-0.000787,-0.000635,1.000000,0.555108,1.128103,0.263934,0.842868,0.015308,-0.537902,0.000330,0.567065,0.787196,0.213998,0.076936,0.003603,-0.106749,0.991298
3.949072,0.000,7.883,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,-0.001,-0.005,8.272,4.053,0.496843,1.230011,0.353273,-0.000239,-0.000783,-0.000641,1.000000,0.555114,1.128098,0.263934,0.842883,0.015326,-0.537879,0.000360,0.567067,0.787191,0.213989,0.076977,0.003590,-0.106729,0.991297
3.959415,0.000,7.883,3.068,0.013,0.133,-0.001,0.005,0.005,0.022,-0.206,0.026,-0.001,-0.005,8.272,4.053,0.496843,1.230011,0.353273,-0.000239,-0.000783,-0.000641,1.000000,0.555114,1.128098,0.263934,0.842883,0.015326,-0.537879,0.000360,0.567067,0.787191,0.213989,0.076977,0.003590,-0.106729,0.991297
3.969760,0.000,7.883,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,-0.001,-0.005,8.272,4.053,0.496839,1.230013,0.353277,-0.000233,-0.000780,-0.000636,1.000000,0.555110,1.128103,0.263934,0.842867,0.015314,-0.537905,0.000334,0.567074,0.787186,0.213981,0.076986,0.003591,-0.106733,0.991296
3.980048,0.000,7.883,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,-0.001,-0.005,8.272,4.053,0.496837,1.230012,0.353279,-0.000234,-0.000777,-0.000633,1.000000,0.555117,1.128099,0.263935,0.842878,0.015291,-0.537888,0.000358,0.567077,0.787177,0.213973,0.077017,0.003600,-0.106720,0.991295
3.990376,0.000,7.883,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,-0.001,-0.005,8.272,4.053,0.496841,1.230012,0.353278,-0.000230,-0.000783,-0.000636,1.000000,0.555108,1.128099,0.263936,0.842878,0.015305,-0.537887,0.000352,0.567081,0.787172,0.213965,0.077040,0.003604,-0.106711,0.991294
4.000727,0.000,7.883,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,-0.001,-0.005,8.272,4.053,0.496841,1.230012,0.353278,-0.000230,-0.000783,-0.000636,1.000000,0.555108,1.128099,0.263936,0.842878,0.015305,-0.537887,0.000352,0.567081,0.787172,0.213965,0.077040,0.003604,-0.106711,0.991294
4.011078,0.000,7.883,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,0.001,-0.001,8.240,4.043,0.496836,1.230013,0.353280,-0.000235,-0.000787,-0.000634,1.000000,0.555117,1.128101,0.263937,0.842878,0.015305,-0.537888,0.000360,0.567082,0.787168,0.213954,0.077079,0.003606,-0.106714,0.991291
4.021426,0.000,7.744,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,0.001,-0.001,8.240,4.043,0.496842,1.230015,0.353276,-0.000230,-0.000785,-0.000630,1.000000,0.555102,1.128104,0.263936,0.842855,0.015336,-0.537922,0.000336,0.567084,0.787165,0.213944,0.077100,0.003602,-0.106710,0.991290
4.031769,0.000,7.744,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,0.001,-0.001,8.240,4.043,0.496842,1.230015,0.353276,-0.000230,-0.000785,-0.000630,1.000000,0.555102,1.128104,0.263936,0.842855,0.015336,-0.537922,0.000336,0.567084,0.787165,0.213944,0.077100,0.003602,-0.106710,0.991290
4.042114,0.000,7.744,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,0.001,-0.001,8.240,4.043,0.496838,1.230015,0.353277,-0.000234,-0.000788,-0.000630,1.000000,0.555108,1.128103,0.263937,0.842867,0.015328,-0.537903,0.000333,0.567080,0.787160,0.213941,0.077108,0.003604,-0.106705,0.991290
4.052494,0.000,7.744,3.036,0.013,0.133,-0.001,0.005,0.007,0.022,-0.213,0.027,0.001,-0.001,8.240,4.043,0.496838,1.230015,0.353277,-0.000234,-0.000788,-0.000630,1.000000,0.555108,1.128103,0.263937,0.842867,0.015328,-0.537903,0.000333,0.567080,0.787160,0.213941,0.077108,0.003604,-0.106705,0.991290
4.062846,0.000,7.744,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,-0.001,8.240,4.043,0.496839,1.230013,0.353277,-0.000232,-0.000780,-0.000637,1.000000,0.555107,1.128104,0.263937,0.842877,0.015347,-0.537887,0.000322,0.567081,0.787159,0.213928,0.077148,0.003608,-0.106731,0.991284
4.073175,0.000,7.744,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,-0.001,8.240,4.043,0.496841,1.230013,0.353276,-0.000239,-0.000781,-0.000636,1.000000,0.555097,1.128104,0.263934,0.842877,0.015349,-0.537887,0.000320,0.567072,0.787158,0.213929,0.077143,0.003615,-0.106733,0.991284
4.083556,0.000,7.744,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,-0.001,8.240,4.043,0.496841,1.230013,0.353276,-0.000239,-0.000781,-0.000636,1.000000,0.555097,1.128104,0.263934,0.842877,0.015349,-0.537887,0.000320,0.567072,0.787158,0.213929,0.077143,0.003615,-0.106733,0.991284
4.093903,0.000,7.744,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,-0.001,8.240,4.043,0.496835,1.230014,0.353277,-0.000237,-0.000775,-0.000629,1.000000,0.555105,1.128102,0.263937,0.842861,0.015321,-0.537913,0.000347,0.567070,0.787156,0.213914,0.077171,0.003612,-0.106740,0.991281
4.104286,0.000,7.744,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,0.002,8.192,4.049,0.496834,1.230010,0.353277,-0.000241,-0.000777,-0.000638,1.000000,0.555115,1.128100,0.263939,0.842865,0.015306,-0.537907,0.000346,0.567068,0.787151,0.213913,0.077193,0.003616,-0.106740,0.991279
4.114535,0.000,7.599,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,0.002,8.192,4.049,0.496834,1.230010,0.353277,-0.000241,-0.000777,-0.000638,1.000000,0.555115,1.128100,0.263939,0.842865,0.015306,-0.537907,0.000346,0.567068,0.787151,0.213913,0.077193,0.003616,-0.106740,0.991279
4.124897,0.000,7.599,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,0.002,8.192,4.049,0.496839,1.230014,0.353273,-0.000235,-0.000782,-0.000637,1.000000,0.555119,1.128099,0.263944,0.842897,0.015307,-0.537857,0.000376,0.567066,0.787148,0.213907,0.077202,0.003616,-0.106739,0.991279
4.135267,0.000,7.599,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,0.002,8.192,4.049,0.496842,1.230011,0.353274,-0.000235,-0.000775,-0.000638,1.000000,0.555119,1.128104,0.263937,0.842870,0.015297,-0.537900,0.000356,0.567065,0.787141,0.213904,0.077226,0.003615,-0.106744,0.991276
4.145571,0.000,7.599,3.014,0.013,0.133,-0.001,0.005,0.005,0.024,-0.215,0.027,0.001,0.002,8.192,4.049,0.496842,1.230011,0.353274,-0.000235,-0.000775,-0.000638,1.000000,0.555119,1.128104,0.263937,0.842870,0.015297,-0.537900,0.000356,0.567065,0.787141,0.213904,0.077226,0.003615,-0.106744,0.991276
4.155931,0.000,7.599,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.001,0.002,8.192,4.049,0.496839,1.230013,0.353276,-0.000238,-0.000776,-0.000637,1.000000,0.555112,1.128106,0.263933,0.842868,0.015351,-0.537901,0.000337,0.567059,0.787142,0.213904,0.077243,0.003614,-0.106741,0.991275
4.166287,0.000,7.599,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.001,0.002,8.192,4.049,0.496846,1.230016,0.353272,-0.000229,-0.000775,-0.000640,1.000000,0.555103,1.128104,0.263930,0.842878,0.015328,-0.537885,0.000336,0.567069,0.787138,0.213900,0.077238,0.003598,-0.106742,0.991276
4.176534,0.000,7.599,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.001,0.002,8.192,4.049,0.496839,1.230012,0.353278,-0.000236,-0.000779,-0.000632,1.000000,0.555120,1.128106,0.263934,0.842872,0.015292,-0.537896,0.000321,0.567060,0.787134,0.213896,0.077263,0.003613,-0.106741,0.991274
4.186882,0.000,7.599,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.001,0.002,8.192,4.049,0.496839,1.230012,0.353278,-0.000236,-0.000779,-0.000632,1.000000,0.555120,1.128106,0.263934,0.842872,0.015292,-0.537896,0.000321,0.567060,0.787134,0.213896,0.077263,0.003613,-0.106741,0.991274
4.197280,0.000,7.599,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.005,-0.002,8.165,4.027,0.496839,1.230012,0.353278,-0.000236,-0.000779,-0.000632,1.000000,0.555120,1.128106,0.263934,0.842872,0.015292,-0.537896,0.000321,0.567060,0.787134,0.213896,0.077263,0.003613,-0.106741,0.991274
4.207641,0.000,7.449,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.005,-0.002,8.165,4.027,0.496835,1.230011,0.353277,-0.000240,-0.000786,-0.000635,1.000000,0.555121,1.128102,0.263942,0.842887,0.015305,-0.537873,0.000363,0.567059,0.787132,0.213897,0.077263,0.003609,-0.106733,0.991275
4.217981,0.000,7.449,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.005,-0.002,8.165,4.027,0.496841,1.230014,0.353272,-0.000230,-0.000784,-0.000640,1.000000,0.555102,1.128104,0.263936,0.842872,0.015305,-0.537896,0.000356,0.567057,0.787130,0.213891,0.077297,0.003602,-0.106718,0.991274
4.228359,0.000,7.449,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.005,-0.002,8.165,4.027,0.496841,1.230014,0.353272,-0.000230,-0.000784,-0.000640,1.000000,0.555102,1.128104,0.263936,0.842872,0.015305,-0.537896,0.000356,0.567057,0.787130,0.213891,0.077297,0.003602,-0.106718,0.991274
4.238729,0.000,7.449,3.002,0.013,0.133,-0.001,0.005,0.005,0.023,-0.205,0.026,0.005,-0.002,8.165,4.027,0.496834,1.230011,0.353277,-0.000237,-0.000788,-0.000638,1.000000,0.555105,1.128106,0.263940,0.842884,0.015329,-0.537877,0.000342,0.567053,0.787123,0.213890,0.077312,0.003607,-0.106705,0.991274
4.248970,0.000,7.449,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,0.005,-0.002,8.165,4.027,0.496839,1.230012,0.353278,-0.000236,-0.000779,-0.000637,1.000000,0.555114,1.128098,0.263943,0.842909,0.015248,-0.537841,0.000364,0.567061,0.787125,0.213885,0.077332,0.003596,-0.106679,0.991275
4.259307,0.000,7.449,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,0.005,-0.002,8.165,4.027,0.496839,1.230012,0.353278,-0.000236,-0.000779,-0.000637,1.000000,0.555114,1.128098,0.263943,0.842909,0.015248,-0.537841,0.000364,0.567061,0.787125,0.213885,0.077332,0.003596,-0.106679,0.991275
4.269538,0.000,7.449,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,0.005,-0.002,8.165,4.027,0.496838,1.230013,0.353277,-0.000240,-0.000776,-0.000638,1.000000,0.555110,1.128097,0.263937,0.842872,0.015266,-0.537897,0.000353,0.567071,0.787123,0.213881,0.077345,0.003589,-0.106671,0.991275
4.279854,0.000,7.449,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,0.005,-0.002,8.165,4.027,0.496839,1.230012,0.353274,-0.000233,-0.000775,-0.000632,1.000000,0.555104,1.128102,0.263942,0.842888,0.015312,-0.537872,0.000328,0.567067,0.787120,0.213880,0.077361,0.003597,-0.106645,0.991277
4.290192,0.000,7.449,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,-0.001,-0.001,8.133,3.984,0.496839,1.230012,0.353274,-0.000233,-0.000775,-0.000632,1.000000,0.555104,1.128102,0.263942,0.842888,0.015312,-0.537872,0.000328,0.567067,0.787120,0.213880,0.077361,0.003597,-0.106645,0.991277
4.300460,0.000,7.294,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,-0.001,-0.001,8.133,3.984,0.496840,1.230015,0.353273,-0.000240,-0.000772,-0.000630,1.000000,0.555107,1.128098,0.263935,0.842863,0.015271,-0.537911,0.000343,0.567084,0.787118,0.213872,0.077386,0.003588,-0.106608,0.991279
4.310671,0.000,7.294,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,-0.001,-0.001,8.133,3.984,0.496839,1.230013,0.353278,-0.000242,-0.000780,-0.000641,1.000000,0.555100,1.128104,0.263934,0.842849,0.015316,-0.537931,0.000338,0.567093,0.787116,0.213867,0.077402,0.003584,-0.106572,0.991281
4.321008,0.000,7.294,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,-0.001,-0.001,8.133,3.984,0.496839,1.230013,0.353278,-0.000242,-0.000780,-0.000641,1.000000,0.555100,1.128104,0.263934,0.842849,0.015316,-0.537931,0.000338,0.567093,0.787116,0.213867,0.077402,0.003584,-0.106572,0.991281
4.331349,0.000,7.294,3.001,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.029,-0.001,-0.001,8.133,3.984,0.496839,1.230015,0.353277,-0.000234,-0.000783,-0.000635,1.000000,0.555103,1.128104,0.263933,0.842842,0.015309,-0.537943,0.000322,0.567098,0.787115,0.213863,0.077406,0.003591,-0.106561,0.991282
4.341723,0.000,7.294,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,-0.001,-0.001,8.133,3.984,0.496841,1.230015,0.353276,-0.000239,-0.000773,-0.000637,1.000000,0.555111,1.128106,0.263931,0.842870,0.015309,-0.537899,0.000367,0.567110,0.787114,0.213858,0.077451,0.003588,-0.106496,0.991286
4.352098,0.000,7.294,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,-0.001,-0.001,8.133,3.984,0.496841,1.230015,0.353276,-0.000239,-0.000773,-0.000637,1.000000,0.555111,1.128106,0.263931,0.842870,0.015309,-0.537899,0.000367,0.567110,0.787114,0.213858,0.077451,0.003588,-0.106496,0.991286
4.362477,0.000,7.294,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,-0.001,-0.001,8.133,3.984,0.496838,1.230013,0.353278,-0.000239,-0.000783,-0.000637,1.000000,0.555112,1.128099,0.263934,0.842872,0.015282,-0.537897,0.000351,0.567130,0.787116,0.213845,0.077478,0.003588,-0.106470,0.991286
4.372754,0.000,7.294,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,-0.001,-0.001,8.133,3.984,0.496838,1.230013,0.353278,-0.000239,-0.000783,-0.000637,1.000000,0.555112,1.128099,0.263934,0.842872,0.015282,-0.537897,0.000351,0.567130,0.787116,0.213845,0.077478,0.003588,-0.106470,0.991286
4.382955,0.000,7.294,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,0.001,0.005,8.110,3.911,0.496838,1.230013,0.353276,-0.000236,-0.000782,-0.000636,1.000000,0.555103,1.128095,0.263937,0.842878,0.015298,-0.537886,0.000364,0.567128,0.787073,0.213871,0.077463,0.003550,-0.106556,0.991278
4.393308,0.000,7.134,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,0.001,0.005,8.110,3.911,0.496837,1.230013,0.353281,-0.000243,-0.000786,-0.000639,1.000000,0.555099,1.128101,0.263934,0.842873,0.015305,-0.537895,0.000347,0.567144,0.787071,0.213868,0.077499,0.003536,-0.106519,0.991280
4.403565,0.000,7.134,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,0.001,0.005,8.110,3.911,0.496841,1.230008,0.353277,-0.000245,-0.000778,-0.000636,1.000000,0.555110,1.128103,0.263936,0.842863,0.015317,-0.537910,0.000315,0.567157,0.787070,0.213856,0.077525,0.003531,-0.106473,0.991283
4.413850,0.000,7.134,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,0.001,0.005,8.110,3.911,0.496841,1.230008,0.353277,-0.000245,-0.000778,-0.000636,1.000000,0.555110,1.128103,0.263936,0.842863,0.015317,-0.537910,0.000315,0.567157,0.787070,0.213856,0.077525,0.003531,-0.106473,0.991283
4.424201,0.000,7.134,3.009,0.013,0.133,-0.001,0.005,0.006,0.023,-0.213,0.027,0.001,0.005,8.110,3.911,0.496841,1.230011,0.353277,-0.000240,-0.000780,-0.000637,1.000000,0.555096,1.128106,0.263935,0.842855,0.015302,-0.537923,0.000311,0.567175,0.787073,0.213849,0.077561,0.003535,-0.106418,0.991286
4.434571,0.000,7.134,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.001,0.005,8.110,3.911,0.496840,1.230011,0.353279,-0.000232,-0.000787,-0.000635,1.000000,0.555106,1.128096,0.263940,0.842902,0.015311,-0.537850,0.000378,0.567220,0.787102,0.213820,0.077614,0.003554,-0.106281,0.991296
4.444914,0.000,7.134,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.001,0.005,8.110,3.911,0.496840,1.230011,0.353279,-0.000232,-0.000787,-0.000635,1.000000,0.555106,1.128096,0.263940,0.842902,0.015311,-0.537850,0.000378,0.567220,0.787102,0.213820,0.077614,0.003554,-0.106281,0.991296
4.455287,0.000,7.134,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.001,0.005,8.110,3.911,0.496843,1.230012,0.353274,-0.000240,-0.000770,-0.000640,1.000000,0.555114,1.128095,0.263941,0.842911,0.015268,-0.537836,0.000394,0.567212,0.787080,0.213833,0.077622,0.003532,-0.106325,0.991291
4.465668,0.000,7.134,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.001,0.005,8.110,3.911,0.496843,1.230012,0.353274,-0.000240,-0.000770,-0.000640,1.000000,0.555114,1.128095,0.263941,0.842911,0.015268,-0.537836,0.000394,0.567212,0.787080,0.213833,0.077622,0.003532,-0.106325,0.991291
4.475927,0.000,7.134,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.002,-0.002,8.084,3.802,0.496841,1.230018,0.353277,-0.000235,-0.000779,-0.000638,1.000000,0.555106,1.128102,0.263939,0.842878,0.015310,-0.537887,0.000365,0.567256,0.787110,0.213800,0.077692,0.003547,-0.106127,0.991306
4.486122,0.000,6.971,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.002,-0.002,8.084,3.802,0.496842,1.230016,0.353275,-0.000232,-0.000788,-0.000631,1.000000,0.555112,1.128104,0.263941,0.842899,0.015258,-0.537855,0.000370,0.567267,0.787112,0.213797,0.077716,0.003541,-0.106086,0.991309
4.496303,0.000,6.971,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.002,-0.002,8.084,3.802,0.496842,1.230016,0.353275,-0.000232,-0.000788,-0.000631,1.000000,0.555112,1.128104,0.263941,0.842899,0.015258,-0.537855,0.000370,0.567267,0.787112,0.213797,0.077716,0.003541,-0.106086,0.991309
4.506504,0.000,6.971,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.002,-0.002,8.084,3.802,0.496842,1.230009,0.353273,-0.000242,-0.000778,-0.000642,1.000000,0.555106,1.128105,0.263936,0.842866,0.015360,-0.537904,0.000341,0.567292,0.787116,0.213783,0.077763,0.003539,-0.105998,0.991315
4.516683,0.000,6.971,3.028,0.013,0.133,-0.001,0.005,0.012,0.022,-0.206,0.027,0.002,-0.002,8.084,3.802,0.496834,1.230011,0.353281,-0.000244,-0.000781,-0.000633,1.000000,0.555113,1.128101,0.263943,0.842875,0.015287,-0.537892,0.000364,0.567323,0.787118,0.213774,0.077814,0.003524,-0.105931,0.991318
4.526835,0.000,6.971,3.056,0.013,0.133,-0.001,0.005,0.015,0.022,-0.216,0.029,0.002,-0.002,8.084,3.802,0.496834,1.230011,0.353281,-0.000244,-0.000781,-0.000633,1.000000,0.555113,1.128101,0.263943,0.842875,0.015287,-0.537892,0.000364,0.567323,0.787118,0.213774,0.077814,0.003524,-0.105931,0.991318
4.536981,0.000,6.971,3.056,0.013,0.133,-0.001,0.005,0.015,0.022,-0.216,0.029,0.002,-0.002,8.084,3.802,0.496834,1.230011,0.353281,-0.000244,-0.000781,-0.000633,1.000000,0.555113,1.128101,0.263943,0.842875,0.015287,-0.537892,0.000364,0.567323,0.787118,0.213774,0.077814,0.003524,-0.105931,0.991318
4.547126,0.000,6.971,3.056,0.013,0.133,-0.001,0.005,0.015,0.022,-0.216,0.029,0.002,-0.002,8.084,3.802,0.496847,1.230011,0.353272,-0.000238,-0.000777,-0.000636,1.000000,0.555104,1.128102,0.263941,0.842877,0.015317,-0.537888,0.000361,0.567335,0.787122,0.213765,0.077853,0.003524,-0.105846,0.991324
4.557306,0.000,6.971,3.056,0.013,0.133,-0.001,0.005,0.015,0.022,-0.216,0.029,0.002,-0.002,8.084,3.802,0.496847,1.230011,0.353272,-0.000238,-0.000777,-0.000636,1.000000,0.555104,1.128102,0.263941,0.842877,0.015317,-0.537888,0.000361,0.567335,0.787122,0.213765,0.077853,0.003524,-0.105846,0.991324
