time,pd_4,pd_7,pd_8,pd_3,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,pm_3_1,pm_3_2,pm_3_3,pm_3_4,mocap1_x,mocap1_y,mocap1_z,mocap1_qx,mocap1_qy,mocap1_qz,mocap1_qw,mocap2_x,mocap2_y,mocap2_z,mocap2_qx,mocap2_qy,mocap2_qz,mocap2_qw,mocap3_x,mocap3_y,mocap3_z,mocap3_qx,mocap3_qy,mocap3_qz,mocap3_qw
9.897763,2.000,10.000,4.356,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.348,0.341,0.355,0.359,0.496674,1.229628,0.352375,-0.000422,0.000724,-0.000054,1.000000,0.554963,1.127978,0.263130,0.000050,0.002603,0.000168,0.999997,0.606047,0.780720,0.215008,0.058145,0.000974,0.034726,0.997704
9.907917,2.000,10.000,4.356,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.348,0.341,0.355,0.359,0.496674,1.229628,0.352375,-0.000422,0.000724,-0.000054,1.000000,0.554963,1.127978,0.263130,0.000050,0.002603,0.000168,0.999997,0.606047,0.780720,0.215008,0.058145,0.000974,0.034726,0.997704
9.918176,2.000,10.000,4.356,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.348,0.341,0.355,0.359,0.496682,1.229624,0.352373,-0.000427,0.000719,-0.000061,1.000000,0.555316,1.128297,0.263117,-0.002171,0.003614,-0.003351,0.999986,0.606013,0.780760,0.214987,0.058056,0.000929,0.034724,0.997709
9.928451,2.000,10.000,4.356,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.348,0.341,0.355,0.359,0.496682,1.229624,0.352373,-0.000427,0.000719,-0.000061,1.000000,0.555316,1.128297,0.263117,-0.002171,0.003614,-0.003351,0.999986,0.606013,0.780760,0.214987,0.058056,0.000929,0.034724,0.997709
9.938709,2.000,10.000,4.356,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229629,0.352375,-0.000426,0.000712,-0.000061,1.000000,0.555343,1.128412,0.263158,-0.003065,0.003640,-0.004692,0.999978,0.606014,0.780751,0.214970,0.058107,0.000924,0.034708,0.997706
9.948868,2.000,10.000,5.229,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496679,1.229631,0.352377,-0.000423,0.000714,-0.000057,1.000000,0.555356,1.128405,0.263157,-0.003030,0.003642,-0.004610,0.999978,0.606008,0.780737,0.214955,0.058141,0.000927,0.034697,0.997705
9.959134,2.000,10.000,5.229,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496679,1.229631,0.352377,-0.000423,0.000714,-0.000057,1.000000,0.555356,1.128405,0.263157,-0.003030,0.003642,-0.004610,0.999978,0.606008,0.780737,0.214955,0.058141,0.000927,0.034697,0.997705
9.969291,2.000,10.000,5.229,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496677,1.229630,0.352377,-0.000425,0.000722,-0.000055,1.000000,0.555119,1.128184,0.263211,-0.001430,0.003062,-0.002158,0.999992,0.606024,0.780689,0.214959,0.058277,0.000980,0.034676,0.997698
9.979674,2.000,10.000,5.229,2.000,0.893,0.895,0.874,0.892,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496677,1.229630,0.352377,-0.000425,0.000722,-0.000055,1.000000,0.555119,1.128184,0.263211,-0.001430,0.003062,-0.002158,0.999992,0.606024,0.780689,0.214959,0.058277,0.000980,0.034676,0.997698
9.989865,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496684,1.229634,0.352376,-0.000418,0.000716,-0.000057,1.000000,0.555340,1.128388,0.263160,-0.002897,0.003593,-0.004439,0.999979,0.606034,0.780677,0.214950,0.058327,0.000975,0.034660,0.997695
10.000046,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496684,1.229634,0.352376,-0.000418,0.000716,-0.000057,1.000000,0.555340,1.128388,0.263160,-0.002897,0.003593,-0.004439,0.999979,0.606034,0.780677,0.214950,0.058327,0.000975,0.034660,0.997695
10.010229,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229628,0.352373,-0.000427,0.000715,-0.000060,1.000000,0.555178,1.128232,0.263204,-0.001797,0.003228,-0.002705,0.999990,0.606028,0.780664,0.214927,0.058379,0.000984,0.034643,0.997693
10.020457,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.885,2.549,1.837,1.902,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229628,0.352373,-0.000427,0.000715,-0.000060,1.000000,0.555178,1.128232,0.263204,-0.001797,0.003228,-0.002705,0.999990,0.606028,0.780664,0.214927,0.058379,0.000984,0.034643,0.997693
10.030681,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496678,1.229631,0.352374,-0.000424,0.000722,-0.000055,1.000000,0.555168,1.128232,0.263205,-0.001798,0.003226,-0.002718,0.999990,0.606017,0.780651,0.214916,0.058409,0.000985,0.034634,0.997691
10.040813,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229633,0.352372,-0.000418,0.000724,-0.000059,1.000000,0.555366,1.128425,0.263155,-0.003175,0.003647,-0.004834,0.999977,0.606017,0.780653,0.214911,0.058443,0.000982,0.034614,0.997690
10.051095,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229633,0.352372,-0.000418,0.000724,-0.000059,1.000000,0.555366,1.128425,0.263155,-0.003175,0.003647,-0.004834,0.999977,0.606017,0.780653,0.214911,0.058443,0.000982,0.034614,0.997690
10.061391,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.872,1.882,10.314,-0.044,0.335,0.351,0.349,0.359,0.496681,1.229628,0.352376,-0.000418,0.000716,-0.000052,1.000000,0.555161,1.128229,0.263206,-0.001757,0.003194,-0.002640,0.999990,0.605987,0.780693,0.214897,0.058339,0.000943,0.034620,0.997696
10.071651,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.335,0.351,0.349,0.359,0.496718,1.229686,0.352416,-0.000269,0.000706,-0.000060,1.000000,0.555384,1.128434,0.263155,-0.003236,0.003765,-0.004982,0.999975,0.606015,0.780633,0.214886,0.058499,0.000982,0.034593,0.997687
10.081840,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.335,0.351,0.349,0.359,0.496718,1.229686,0.352416,-0.000269,0.000706,-0.000060,1.000000,0.555384,1.128434,0.263155,-0.003236,0.003765,-0.004982,0.999975,0.606015,0.780633,0.214886,0.058499,0.000982,0.034593,0.997687
10.092009,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.335,0.351,0.349,0.359,0.496674,1.229630,0.352375,-0.000418,0.000714,-0.000058,1.000000,0.555369,1.128444,0.263164,-0.003349,0.003642,-0.005143,0.999975,0.605986,0.780679,0.214874,0.058371,0.000932,0.034612,0.997694
10.102266,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.335,0.351,0.349,0.359,0.496674,1.229630,0.352375,-0.000418,0.000714,-0.000058,1.000000,0.555369,1.128444,0.263164,-0.003349,0.003642,-0.005143,0.999975,0.605986,0.780679,0.214874,0.058371,0.000932,0.034612,0.997694
10.112463,2.000,10.000,5.229,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496684,1.229635,0.352370,-0.000413,0.000727,-0.000057,1.000000,0.555378,1.128384,0.263146,-0.002894,0.003739,-0.004396,0.999979,0.606014,0.780618,0.214875,0.058539,0.000993,0.034583,0.997685
10.122703,2.000,10.000,6.102,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496677,1.229627,0.352376,-0.000419,0.000717,-0.000053,1.000000,0.555323,1.128343,0.263161,-0.002590,0.003592,-0.003979,0.999982,0.606011,0.780615,0.214863,0.058561,0.000990,0.034577,0.997684
10.132854,2.000,10.000,6.102,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496677,1.229627,0.352376,-0.000419,0.000717,-0.000053,1.000000,0.555323,1.128343,0.263161,-0.002590,0.003592,-0.003979,0.999982,0.606011,0.780615,0.214863,0.058561,0.000990,0.034577,0.997684
10.143020,2.000,10.000,6.102,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496675,1.229631,0.352375,-0.000420,0.000713,-0.000059,1.000000,0.554971,1.127985,0.263143,-0.000041,0.002667,0.000030,0.999996,0.606001,0.780606,0.214857,0.058594,0.000990,0.034564,0.997683
10.153141,2.000,10.000,6.102,2.000,0.895,0.896,0.886,0.891,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229634,0.352374,-0.000411,0.000716,-0.000053,1.000000,0.554810,1.127853,0.263066,0.000905,0.002155,0.001465,0.999996,0.606005,0.780600,0.214852,0.058603,0.000987,0.034560,0.997682
10.163396,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229634,0.352374,-0.000411,0.000716,-0.000053,1.000000,0.554810,1.127853,0.263066,0.000905,0.002155,0.001465,0.999996,0.606005,0.780600,0.214852,0.058603,0.000987,0.034560,0.997682
10.173660,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229634,0.352374,-0.000411,0.000716,-0.000053,1.000000,0.554810,1.127853,0.263066,0.000905,0.002155,0.001465,0.999996,0.606005,0.780600,0.214852,0.058603,0.000987,0.034560,0.997682
10.183857,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229630,0.352373,-0.000426,0.000718,-0.000058,1.000000,0.554804,1.127858,0.263054,0.000956,0.002157,0.001484,0.999996,0.605999,0.780597,0.214843,0.058624,0.000990,0.034540,0.997682
10.194149,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.886,2.549,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229630,0.352373,-0.000426,0.000718,-0.000058,1.000000,0.554804,1.127858,0.263054,0.000956,0.002157,0.001484,0.999996,0.605999,0.780597,0.214843,0.058624,0.000990,0.034540,0.997682
10.204478,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496676,1.229630,0.352373,-0.000426,0.000718,-0.000058,1.000000,0.554804,1.127858,0.263054,0.000956,0.002157,0.001484,0.999996,0.605999,0.780597,0.214843,0.058624,0.000990,0.034540,0.997682
10.214710,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496680,1.229630,0.352375,-0.000424,0.000715,-0.000053,1.000000,0.555370,1.128392,0.263158,-0.002999,0.003633,-0.004532,0.999979,0.605994,0.780581,0.214825,0.058673,0.000996,0.034516,0.997680
10.224866,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496680,1.229630,0.352375,-0.000424,0.000715,-0.000053,1.000000,0.555370,1.128392,0.263158,-0.002999,0.003633,-0.004532,0.999979,0.605994,0.780581,0.214825,0.058673,0.000996,0.034516,0.997680
10.235064,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.335,-0.037,0.344,0.342,0.355,0.362,0.496680,1.229630,0.352375,-0.000424,0.000715,-0.000053,1.000000,0.555370,1.128392,0.263158,-0.002999,0.003633,-0.004532,0.999979,0.605994,0.780581,0.214825,0.058673,0.000996,0.034516,0.997680
10.245302,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.344,0.342,0.355,0.362,0.496672,1.229628,0.352376,-0.000426,0.000722,-0.000060,1.000000,0.555315,1.128284,0.263131,-0.002121,0.003572,-0.003274,0.999986,0.605987,0.780564,0.214808,0.058711,0.000995,0.034459,0.997680
10.255497,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.344,0.342,0.355,0.362,0.496672,1.229628,0.352376,-0.000426,0.000722,-0.000060,1.000000,0.555315,1.128284,0.263131,-0.002121,0.003572,-0.003274,0.999986,0.605987,0.780564,0.214808,0.058711,0.000995,0.034459,0.997680
10.265648,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.344,0.342,0.355,0.362,0.496672,1.229628,0.352376,-0.000426,0.000722,-0.000060,1.000000,0.555315,1.128284,0.263131,-0.002121,0.003572,-0.003274,0.999986,0.605987,0.780564,0.214808,0.058711,0.000995,0.034459,0.997680
10.275771,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.344,0.342,0.355,0.362,0.496681,1.229633,0.352373,-0.000411,0.000717,-0.000060,1.000000,0.554771,1.127833,0.263036,0.001095,0.002039,0.001701,0.999996,0.605983,0.780544,0.214792,0.058736,0.001012,0.034395,0.997680
10.285907,2.000,10.000,6.102,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496677,1.229632,0.352378,-0.000415,0.000713,-0.000056,1.000000,0.555350,1.128411,0.263152,-0.003082,0.003681,-0.004759,0.999977,0.605966,0.780523,0.214790,0.058752,0.001001,0.034348,0.997681
10.296084,2.000,10.000,6.977,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496677,1.229632,0.352378,-0.000415,0.000713,-0.000056,1.000000,0.555350,1.128411,0.263152,-0.003082,0.003681,-0.004759,0.999977,0.605966,0.780523,0.214790,0.058752,0.001001,0.034348,0.997681
10.306291,2.000,10.000,6.977,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496674,1.229631,0.352376,-0.000418,0.000718,-0.000053,1.000000,0.555144,1.128211,0.263204,-0.001642,0.003168,-0.002475,0.999991,0.605966,0.780527,0.214782,0.058762,0.001019,0.034345,0.997681
10.316529,2.000,10.000,6.977,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496681,1.229635,0.352373,-0.000410,0.000713,-0.000059,1.000000,0.555127,1.128206,0.263216,-0.001617,0.003109,-0.002457,0.999991,0.605986,0.780500,0.214771,0.058829,0.001053,0.034305,0.997678
10.326699,2.000,10.000,6.977,2.000,0.898,0.899,0.884,0.900,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496681,1.229635,0.352373,-0.000410,0.000713,-0.000059,1.000000,0.555127,1.128206,0.263216,-0.001617,0.003109,-0.002457,0.999991,0.605986,0.780500,0.214771,0.058829,0.001053,0.034305,0.997678
10.337002,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496677,1.229631,0.352377,-0.000424,0.000711,-0.000058,1.000000,0.555336,1.128360,0.263157,-0.002715,0.003627,-0.004126,0.999981,0.605979,0.780490,0.214766,0.058828,0.001038,0.034296,0.997678
10.347301,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496675,1.229632,0.352373,-0.000415,0.000711,-0.000055,1.000000,0.555326,1.128300,0.263138,-0.002281,0.003619,-0.003480,0.999985,0.605970,0.780475,0.214764,0.058849,0.001052,0.034239,0.997679
10.357542,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496675,1.229632,0.352373,-0.000415,0.000711,-0.000055,1.000000,0.555326,1.128300,0.263138,-0.002281,0.003619,-0.003480,0.999985,0.605970,0.780475,0.214764,0.058849,0.001052,0.034239,0.997679
10.367761,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.554,1.837,1.899,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496674,1.229631,0.352377,-0.000425,0.000717,-0.000055,1.000000,0.555335,1.128406,0.263164,-0.003062,0.003605,-0.004678,0.999978,0.605977,0.780463,0.214750,0.058860,0.001057,0.034168,0.997681
10.377993,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496674,1.229631,0.352377,-0.000425,0.000717,-0.000055,1.000000,0.555335,1.128406,0.263164,-0.003062,0.003605,-0.004678,0.999978,0.605977,0.780463,0.214750,0.058860,0.001057,0.034168,0.997681
10.388226,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496674,1.229631,0.352377,-0.000425,0.000717,-0.000055,1.000000,0.555335,1.128406,0.263164,-0.003062,0.003605,-0.004678,0.999978,0.605977,0.780463,0.214750,0.058860,0.001057,0.034168,0.997681
10.398443,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496678,1.229633,0.352374,-0.000418,0.000721,-0.000056,1.000000,0.555330,1.128410,0.263162,-0.003110,0.003593,-0.004772,0.999977,0.605965,0.780455,0.214751,0.058852,0.001071,0.034132,0.997682
10.408757,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.871,1.891,10.351,-0.028,0.332,0.353,0.348,0.358,0.496678,1.229633,0.352374,-0.000418,0.000721,-0.000056,1.000000,0.555330,1.128410,0.263162,-0.003110,0.003593,-0.004772,0.999977,0.605965,0.780455,0.214751,0.058852,0.001071,0.034132,0.997682
10.419109,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.332,0.353,0.348,0.358,0.496678,1.229633,0.352374,-0.000418,0.000721,-0.000056,1.000000,0.555330,1.128410,0.263162,-0.003110,0.003593,-0.004772,0.999977,0.605965,0.780455,0.214751,0.058852,0.001071,0.034132,0.997682
10.429582,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.332,0.353,0.348,0.358,0.496677,1.229631,0.352379,-0.000419,0.000720,-0.000063,1.000000,0.555324,1.128292,0.263126,-0.002181,0.003625,-0.003360,0.999985,0.605955,0.780430,0.214735,0.058852,0.001100,0.034013,0.997687
10.439966,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.332,0.353,0.348,0.358,0.496676,1.229630,0.352374,-0.000429,0.000725,-0.000062,1.000000,0.554779,1.127840,0.263036,0.001041,0.002018,0.001607,0.999996,0.605917,0.780378,0.214720,0.058808,0.001126,0.033692,0.997700
10.450420,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.332,0.353,0.348,0.358,0.496676,1.229630,0.352374,-0.000429,0.000725,-0.000062,1.000000,0.554779,1.127840,0.263036,0.001041,0.002018,0.001607,0.999996,0.605917,0.780378,0.214720,0.058808,0.001126,0.033692,0.997700
10.460841,2.000,10.000,6.977,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496675,1.229638,0.352379,-0.000410,0.000715,-0.000060,1.000000,0.555158,1.128198,0.263185,-0.001525,0.003198,-0.002327,0.999991,0.605892,0.780343,0.214709,0.058792,0.001157,0.033502,0.997707
10.471201,2.000,10.000,7.851,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496675,1.229638,0.352379,-0.000410,0.000715,-0.000060,1.000000,0.555158,1.128198,0.263185,-0.001525,0.003198,-0.002327,0.999991,0.605892,0.780343,0.214709,0.058792,0.001157,0.033502,0.997707
10.481680,2.000,10.000,7.851,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496679,1.229630,0.352375,-0.000424,0.000719,-0.000062,1.000000,0.554998,1.128014,0.263145,-0.000214,0.002727,-0.000241,0.999996,0.605886,0.780326,0.214703,0.058767,0.001168,0.033386,0.997713
10.492103,2.000,10.000,7.851,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496682,1.229635,0.352372,-0.000406,0.000715,-0.000058,1.000000,0.554763,1.127834,0.263040,0.001082,0.002049,0.001726,0.999996,0.605869,0.780274,0.214693,0.058694,0.001232,0.033076,0.997727
10.502406,2.000,10.000,7.851,2.000,0.902,0.902,0.884,0.902,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496682,1.229635,0.352372,-0.000406,0.000715,-0.000058,1.000000,0.554763,1.127834,0.263040,0.001082,0.002049,0.001726,0.999996,0.605869,0.780274,0.214693,0.058694,0.001232,0.033076,0.997727
10.512686,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496682,1.229635,0.352372,-0.000406,0.000715,-0.000058,1.000000,0.554763,1.127834,0.263040,0.001082,0.002049,0.001726,0.999996,0.605869,0.780274,0.214693,0.058694,0.001232,0.033076,0.997727
10.522899,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496675,1.229630,0.352379,-0.000419,0.000715,-0.000055,1.000000,0.554808,1.127861,0.263054,0.000922,0.002183,0.001424,0.999996,0.605833,0.780226,0.214687,0.058619,0.001257,0.032757,0.997742
10.533247,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496675,1.229630,0.352379,-0.000419,0.000715,-0.000055,1.000000,0.554808,1.127861,0.263054,0.000922,0.002183,0.001424,0.999996,0.605833,0.780226,0.214687,0.058619,0.001257,0.032757,0.997742
10.543545,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.556,1.837,1.900,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496675,1.229630,0.352379,-0.000419,0.000715,-0.000055,1.000000,0.554808,1.127861,0.263054,0.000922,0.002183,0.001424,0.999996,0.605833,0.780226,0.214687,0.058619,0.001257,0.032757,0.997742
10.553973,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496677,1.229631,0.352378,-0.000414,0.000717,-0.000059,1.000000,0.554801,1.127862,0.263056,0.000906,0.002135,0.001437,0.999996,0.605730,0.780140,0.214668,0.058415,0.001315,0.032047,0.997777
10.564229,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496677,1.229631,0.352378,-0.000414,0.000717,-0.000059,1.000000,0.554801,1.127862,0.263056,0.000906,0.002135,0.001437,0.999996,0.605730,0.780140,0.214668,0.058415,0.001315,0.032047,0.997777
10.574413,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496676,1.229629,0.352380,-0.000426,0.000720,-0.000060,1.000000,0.554833,1.127881,0.263064,0.000807,0.002286,0.001260,0.999996,0.605638,0.780042,0.214664,0.058283,0.001381,0.031251,0.997810
10.584579,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.872,1.892,10.353,-0.001,0.344,0.338,0.360,0.362,0.496680,1.229637,0.352379,-0.000413,0.000719,-0.000064,1.000000,0.554823,1.127873,0.263065,0.000816,0.002240,0.001309,0.999996,0.605612,0.779991,0.214650,0.058347,0.001416,0.031040,0.997813
10.594795,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.881,1.900,10.349,0.088,0.344,0.338,0.360,0.362,0.496683,1.229638,0.352375,-0.000408,0.000721,-0.000057,1.000000,0.554800,1.127856,0.263058,0.000899,0.002124,0.001437,0.999996,0.605586,0.779965,0.214650,0.058160,0.001464,0.030673,0.997835
10.604939,2.000,10.000,7.851,2.000,0.902,0.898,0.884,0.891,0.885,2.557,1.841,1.909,1.881,1.900,10.349,0.088,0.344,0.338,0.360,0.362,0.496683,1.229638,0.352375,-0.000408,0.000721,-0.000057,1.000000,0.554800,1.127856,0.263058,0.000899,0.002124,0.001437,0.999996,0.605586,0.779965,0.214650,0.058160,0.001464,0.030673,0.997835
