time,pd_4,pd_7,pd_8,pd_3,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,pm_3_1,pm_3_2,pm_3_3,pm_3_4,mocap1_x,mocap1_y,mocap1_z,mocap1_qx,mocap1_qy,mocap1_qz,mocap1_qw,mocap2_x,mocap2_y,mocap2_z,mocap2_qx,mocap2_qy,mocap2_qz,mocap2_qw,mocap3_x,mocap3_y,mocap3_z,mocap3_qx,mocap3_qy,mocap3_qz,mocap3_qw
31.648363,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.796,2.089,1.907,1.972,1.952,1.962,10.272,10.218,0.332,0.351,0.353,0.359,0.496343,1.229664,0.352276,-0.000312,0.000950,0.000228,1.000000,0.554195,1.127467,0.262624,0.000792,0.001100,0.001655,0.999998,0.576761,0.764397,0.226413,0.021518,0.000785,-0.063872,0.997726
31.658859,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.952,1.962,10.272,10.218,0.332,0.351,0.353,0.359,0.496339,1.229663,0.352275,-0.000309,0.000953,0.000231,1.000000,0.554194,1.127472,0.262624,0.000820,0.001171,0.001609,0.999998,0.576750,0.764394,0.226415,0.021509,0.000789,-0.063895,0.997724
31.669225,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.952,1.962,10.272,10.218,0.332,0.351,0.353,0.359,0.496339,1.229663,0.352275,-0.000309,0.000953,0.000231,1.000000,0.554194,1.127472,0.262624,0.000820,0.001171,0.001609,0.999998,0.576750,0.764394,0.226415,0.021509,0.000789,-0.063895,0.997724
31.679632,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.952,1.962,10.272,10.218,0.332,0.351,0.353,0.359,0.496339,1.229663,0.352275,-0.000309,0.000953,0.000231,1.000000,0.554194,1.127472,0.262624,0.000820,0.001171,0.001609,0.999998,0.576750,0.764394,0.226415,0.021509,0.000789,-0.063895,0.997724
31.690018,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.952,1.962,10.272,10.218,0.332,0.351,0.353,0.359,0.496338,1.229665,0.352275,-0.000305,0.000947,0.000235,1.000000,0.554197,1.127468,0.262627,0.000813,0.001128,0.001632,0.999998,0.576742,0.764383,0.226417,0.021505,0.000784,-0.063926,0.997723
31.700305,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.332,0.351,0.353,0.359,0.496338,1.229665,0.352275,-0.000305,0.000947,0.000235,1.000000,0.554197,1.127468,0.262627,0.000813,0.001128,0.001632,0.999998,0.576742,0.764383,0.226417,0.021505,0.000784,-0.063926,0.997723
31.710618,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.332,0.351,0.353,0.359,0.496338,1.229665,0.352275,-0.000305,0.000947,0.000235,1.000000,0.554197,1.127468,0.262627,0.000813,0.001128,0.001632,0.999998,0.576742,0.764383,0.226417,0.021505,0.000784,-0.063926,0.997723
31.720912,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.332,0.351,0.353,0.359,0.496337,1.229664,0.352276,-0.000317,0.000947,0.000230,1.000000,0.554209,1.127461,0.262628,0.000810,0.001130,0.001642,0.999998,0.576729,0.764376,0.226420,0.021495,0.000790,-0.063947,0.997721
31.731238,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.332,0.351,0.353,0.359,0.496337,1.229664,0.352276,-0.000317,0.000947,0.000230,1.000000,0.554209,1.127461,0.262628,0.000810,0.001130,0.001642,0.999998,0.576729,0.764376,0.226420,0.021495,0.000790,-0.063947,0.997721
31.741552,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229664,0.352276,-0.000317,0.000947,0.000230,1.000000,0.554209,1.127461,0.262628,0.000810,0.001130,0.001642,0.999998,0.576729,0.764376,0.226420,0.021495,0.000790,-0.063947,0.997721
31.751959,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229665,0.352278,-0.000305,0.000947,0.000230,1.000000,0.554207,1.127465,0.262629,0.000778,0.001138,0.001637,0.999998,0.576728,0.764368,0.226424,0.021489,0.000783,-0.063983,0.997719
31.762295,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229665,0.352278,-0.000305,0.000947,0.000230,1.000000,0.554207,1.127465,0.262629,0.000778,0.001138,0.001637,0.999998,0.576728,0.764368,0.226424,0.021489,0.000783,-0.063983,0.997719
31.772590,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229662,0.352278,-0.000319,0.000950,0.000229,1.000000,0.554198,1.127463,0.262625,0.000796,0.001111,0.001634,0.999998,0.576719,0.764364,0.226425,0.021484,0.000785,-0.063995,0.997719
31.782989,2.000,10.000,10.000,2.000,0.801,0.808,0.775,0.799,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229662,0.352278,-0.000319,0.000950,0.000229,1.000000,0.554198,1.127463,0.262625,0.000796,0.001111,0.001634,0.999998,0.576719,0.764364,0.226425,0.021484,0.000785,-0.063995,0.997719
31.793329,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496337,1.229662,0.352278,-0.000319,0.000950,0.000229,1.000000,0.554198,1.127463,0.262625,0.000796,0.001111,0.001634,0.999998,0.576719,0.764364,0.226425,0.021484,0.000785,-0.063995,0.997719
31.803740,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496342,1.229665,0.352277,-0.000306,0.000951,0.000228,1.000000,0.554198,1.127469,0.262627,0.000798,0.001136,0.001629,0.999998,0.576720,0.764361,0.226430,0.021481,0.000785,-0.064018,0.997717
31.814142,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496342,1.229665,0.352277,-0.000306,0.000951,0.000228,1.000000,0.554198,1.127469,0.262627,0.000798,0.001136,0.001629,0.999998,0.576720,0.764361,0.226430,0.021481,0.000785,-0.064018,0.997717
31.824421,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.089,1.917,1.983,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496342,1.229665,0.352277,-0.000306,0.000951,0.000228,1.000000,0.554198,1.127469,0.262627,0.000798,0.001136,0.001629,0.999998,0.576720,0.764361,0.226430,0.021481,0.000785,-0.064018,0.997717
31.834672,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496340,1.229666,0.352275,-0.000308,0.000957,0.000231,1.000000,0.554201,1.127468,0.262629,0.000797,0.001105,0.001637,0.999998,0.576709,0.764350,0.226432,0.021466,0.000777,-0.064059,0.997715
31.845060,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496340,1.229666,0.352275,-0.000308,0.000957,0.000231,1.000000,0.554201,1.127468,0.262629,0.000797,0.001105,0.001637,0.999998,0.576709,0.764350,0.226432,0.021466,0.000777,-0.064059,0.997715
31.855310,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496338,1.229667,0.352278,-0.000304,0.000948,0.000235,1.000000,0.554195,1.127464,0.262629,0.000786,0.001118,0.001641,0.999998,0.576711,0.764350,0.226432,0.021466,0.000783,-0.064071,0.997714
31.865510,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.954,1.964,10.266,10.225,0.342,0.345,0.355,0.360,0.496342,1.229668,0.352280,-0.000301,0.000942,0.000238,1.000000,0.554197,1.127465,0.262627,0.000847,0.001136,0.001649,0.999998,0.576705,0.764347,0.226430,0.021453,0.000780,-0.064090,0.997713
31.875674,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.342,0.345,0.355,0.360,0.496342,1.229668,0.352280,-0.000301,0.000942,0.000238,1.000000,0.554197,1.127465,0.262627,0.000847,0.001136,0.001649,0.999998,0.576705,0.764347,0.226430,0.021453,0.000780,-0.064090,0.997713
31.885836,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.342,0.345,0.355,0.360,0.496342,1.229668,0.352280,-0.000301,0.000942,0.000238,1.000000,0.554197,1.127465,0.262627,0.000847,0.001136,0.001649,0.999998,0.576705,0.764347,0.226430,0.021453,0.000780,-0.064090,0.997713
31.896014,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.342,0.345,0.355,0.360,0.496337,1.229666,0.352278,-0.000313,0.000952,0.000228,1.000000,0.554201,1.127466,0.262626,0.000794,0.001158,0.001597,0.999998,0.576699,0.764345,0.226432,0.021457,0.000791,-0.064091,0.997713
31.906191,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.342,0.345,0.355,0.360,0.496345,1.229666,0.352275,-0.000317,0.000948,0.000233,1.000000,0.554189,1.127466,0.262619,0.000815,0.001131,0.001642,0.999998,0.576648,0.764340,0.226441,0.021464,0.000784,-0.064122,0.997711
31.916319,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496345,1.229666,0.352275,-0.000317,0.000948,0.000233,1.000000,0.554189,1.127466,0.262619,0.000815,0.001131,0.001642,0.999998,0.576648,0.764340,0.226441,0.021464,0.000784,-0.064122,0.997711
31.926472,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496336,1.229664,0.352279,-0.000315,0.000952,0.000231,1.000000,0.554199,1.127464,0.262620,0.000804,0.001103,0.001626,0.999998,0.576686,0.764338,0.226438,0.021448,0.000790,-0.064131,0.997711
31.936649,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496337,1.229664,0.352277,-0.000306,0.000941,0.000234,1.000000,0.554200,1.127468,0.262626,0.000801,0.001159,0.001652,0.999998,0.576640,0.764335,0.226439,0.021458,0.000779,-0.064151,0.997709
31.946823,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496343,1.229664,0.352278,-0.000312,0.000949,0.000231,1.000000,0.554200,1.127463,0.262625,0.000811,0.001115,0.001655,0.999998,0.576636,0.764332,0.226442,0.021456,0.000777,-0.064155,0.997709
31.956963,2.000,10.000,10.000,2.000,0.801,0.813,0.775,0.801,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496343,1.229664,0.352278,-0.000312,0.000949,0.000231,1.000000,0.554200,1.127463,0.262625,0.000811,0.001115,0.001655,0.999998,0.576636,0.764332,0.226442,0.021456,0.000777,-0.064155,0.997709
31.967149,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496341,1.229665,0.352273,-0.000307,0.000942,0.000228,1.000000,0.554202,1.127467,0.262626,0.000772,0.001105,0.001616,0.999998,0.576633,0.764331,0.226444,0.021453,0.000779,-0.064164,0.997708
31.977294,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496342,1.229664,0.352280,-0.000311,0.000942,0.000228,1.000000,0.554197,1.127465,0.262624,0.000777,0.001111,0.001657,0.999998,0.576632,0.764326,0.226443,0.021440,0.000776,-0.064176,0.997708
31.987491,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496342,1.229664,0.352280,-0.000311,0.000942,0.000228,1.000000,0.554197,1.127465,0.262624,0.000777,0.001111,0.001657,0.999998,0.576632,0.764326,0.226443,0.021440,0.000776,-0.064176,0.997708
31.997738,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.795,2.097,1.926,1.982,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496344,1.229668,0.352278,-0.000306,0.000946,0.000229,1.000000,0.554195,1.127471,0.262621,0.000827,0.001161,0.001633,0.999998,0.576626,0.764324,0.226446,0.021448,0.000777,-0.064193,0.997707
32.007935,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496344,1.229668,0.352278,-0.000306,0.000946,0.000229,1.000000,0.554195,1.127471,0.262621,0.000827,0.001161,0.001633,0.999998,0.576626,0.764324,0.226446,0.021448,0.000777,-0.064193,0.997707
32.018092,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496337,1.229663,0.352273,-0.000318,0.000947,0.000245,1.000000,0.554190,1.127468,0.262625,0.000807,0.001126,0.001619,0.999998,0.576624,0.764324,0.226445,0.021443,0.000778,-0.064198,0.997707
32.028265,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496346,1.229666,0.352277,-0.000310,0.000949,0.000238,1.000000,0.554192,1.127471,0.262622,0.000828,0.001153,0.001608,0.999998,0.576624,0.764317,0.226448,0.021440,0.000777,-0.064222,0.997705
32.038430,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.952,1.972,10.276,10.237,0.335,0.346,0.348,0.359,0.496346,1.229666,0.352277,-0.000310,0.000949,0.000238,1.000000,0.554192,1.127471,0.262622,0.000828,0.001153,0.001608,0.999998,0.576624,0.764317,0.226448,0.021440,0.000777,-0.064222,0.997705
32.048602,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.335,0.346,0.348,0.359,0.496346,1.229666,0.352277,-0.000310,0.000949,0.000238,1.000000,0.554192,1.127471,0.262622,0.000828,0.001153,0.001608,0.999998,0.576624,0.764317,0.226448,0.021440,0.000777,-0.064222,0.997705
32.058780,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.335,0.346,0.348,0.359,0.496346,1.229665,0.352278,-0.000312,0.000948,0.000228,1.000000,0.554194,1.127469,0.262625,0.000825,0.001142,0.001626,0.999998,0.576619,0.764316,0.226450,0.021431,0.000773,-0.064219,0.997705
32.068963,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.335,0.346,0.348,0.359,0.496346,1.229665,0.352278,-0.000312,0.000948,0.000228,1.000000,0.554194,1.127469,0.262625,0.000825,0.001142,0.001626,0.999998,0.576619,0.764316,0.226450,0.021431,0.000773,-0.064219,0.997705
32.079237,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.335,0.346,0.348,0.359,0.496336,1.229666,0.352281,-0.000318,0.000953,0.000232,1.000000,0.554188,1.127473,0.262620,0.000838,0.001169,0.001632,0.999998,0.576607,0.764306,0.226453,0.021417,0.000781,-0.064257,0.997703
32.089556,2.000,10.000,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496336,1.229666,0.352281,-0.000318,0.000953,0.000232,1.000000,0.554188,1.127473,0.262620,0.000838,0.001169,0.001632,0.999998,0.576607,0.764306,0.226453,0.021417,0.000781,-0.064257,0.997703
32.099856,2.000,9.129,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496344,1.229662,0.352273,-0.000328,0.000954,0.000238,1.000000,0.554193,1.127471,0.262621,0.000861,0.001176,0.001640,0.999998,0.576609,0.764306,0.226449,0.021418,0.000777,-0.064274,0.997702
32.110017,2.000,9.129,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496344,1.229662,0.352273,-0.000328,0.000954,0.000238,1.000000,0.554193,1.127471,0.262621,0.000861,0.001176,0.001640,0.999998,0.576609,0.764306,0.226449,0.021418,0.000777,-0.064274,0.997702
32.120174,2.000,9.129,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496345,1.229666,0.352274,-0.000314,0.000951,0.000243,1.000000,0.554190,1.127466,0.262621,0.000833,0.001127,0.001643,0.999998,0.576605,0.764302,0.226453,0.021415,0.000777,-0.064277,0.997702
32.130488,2.000,9.129,10.000,2.000,0.801,0.816,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496342,1.229667,0.352277,-0.000302,0.000954,0.000239,1.000000,0.554358,1.127535,0.262719,0.000394,0.001696,0.000969,0.999998,0.576599,0.764299,0.226454,0.021417,0.000777,-0.064296,0.997701
32.140816,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496342,1.229667,0.352277,-0.000302,0.000954,0.000239,1.000000,0.554358,1.127535,0.262719,0.000394,0.001696,0.000969,0.999998,0.576599,0.764299,0.226454,0.021417,0.000777,-0.064296,0.997701
32.151237,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496339,1.229663,0.352276,-0.000318,0.000950,0.000239,1.000000,0.554199,1.127466,0.262632,0.000781,0.001108,0.001584,0.999998,0.576598,0.764297,0.226454,0.021406,0.000779,-0.064305,0.997700
32.161645,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496345,1.229665,0.352276,-0.000310,0.000946,0.000231,1.000000,0.554193,1.127469,0.262622,0.000851,0.001142,0.001657,0.999998,0.576592,0.764289,0.226457,0.021405,0.000775,-0.064330,0.997699
32.172076,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.794,2.107,1.924,1.989,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496345,1.229665,0.352276,-0.000310,0.000946,0.000231,1.000000,0.554193,1.127469,0.262622,0.000851,0.001142,0.001657,0.999998,0.576592,0.764289,0.226457,0.021405,0.000775,-0.064330,0.997699
32.182360,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496345,1.229665,0.352276,-0.000310,0.000946,0.000231,1.000000,0.554193,1.127469,0.262622,0.000851,0.001142,0.001657,0.999998,0.576592,0.764289,0.226457,0.021405,0.000775,-0.064330,0.997699
32.192747,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496337,1.229664,0.352276,-0.000314,0.000942,0.000230,1.000000,0.554197,1.127469,0.262626,0.000824,0.001144,0.001645,0.999998,0.576593,0.764286,0.226457,0.021397,0.000771,-0.064342,0.997698
32.203001,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496335,1.229663,0.352277,-0.000308,0.000946,0.000225,1.000000,0.554202,1.127468,0.262625,0.000757,0.001125,0.001616,0.999998,0.576587,0.764280,0.226458,0.021388,0.000787,-0.064356,0.997698
32.213274,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.961,1.972,10.269,10.244,0.342,0.338,0.360,0.355,0.496335,1.229663,0.352277,-0.000308,0.000946,0.000225,1.000000,0.554202,1.127468,0.262625,0.000757,0.001125,0.001616,0.999998,0.576587,0.764280,0.226458,0.021388,0.000787,-0.064356,0.997698
32.223643,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.342,0.338,0.360,0.355,0.496340,1.229668,0.352276,-0.000301,0.000951,0.000231,1.000000,0.554202,1.127469,0.262627,0.000812,0.001141,0.001631,0.999998,0.576584,0.764279,0.226462,0.021383,0.000789,-0.064370,0.997697
32.234057,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.342,0.338,0.360,0.355,0.496340,1.229664,0.352275,-0.000310,0.000945,0.000229,1.000000,0.554199,1.127470,0.262623,0.000818,0.001141,0.001630,0.999998,0.576585,0.764280,0.226457,0.021391,0.000776,-0.064377,0.997696
32.244372,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.342,0.338,0.360,0.355,0.496338,1.229664,0.352276,-0.000313,0.000944,0.000232,1.000000,0.554198,1.127465,0.262631,0.000778,0.001141,0.001623,0.999998,0.576584,0.764273,0.226463,0.021383,0.000774,-0.064391,0.997695
32.254777,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.342,0.338,0.360,0.355,0.496338,1.229664,0.352276,-0.000313,0.000944,0.000232,1.000000,0.554198,1.127465,0.262631,0.000778,0.001141,0.001623,0.999998,0.576584,0.764273,0.226463,0.021383,0.000774,-0.064391,0.997695
32.265183,2.000,9.129,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496336,1.229668,0.352276,-0.000311,0.000951,0.000227,1.000000,0.554200,1.127464,0.262625,0.000774,0.001112,0.001638,0.999998,0.576579,0.764270,0.226458,0.021374,0.000778,-0.064383,0.997696
32.275490,2.000,8.258,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496340,1.229663,0.352272,-0.000308,0.000950,0.000229,1.000000,0.554192,1.127470,0.262627,0.000804,0.001113,0.001633,0.999998,0.576576,0.764276,0.226460,0.021385,0.000779,-0.064391,0.997695
32.285854,2.000,8.258,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496340,1.229663,0.352272,-0.000308,0.000950,0.000229,1.000000,0.554192,1.127470,0.262627,0.000804,0.001113,0.001633,0.999998,0.576576,0.764276,0.226460,0.021385,0.000779,-0.064391,0.997695
32.296269,2.000,8.258,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496334,1.229659,0.352279,-0.000314,0.000951,0.000235,1.000000,0.554199,1.127468,0.262627,0.000794,0.001122,0.001642,0.999998,0.576575,0.764269,0.226460,0.021372,0.000781,-0.064401,0.997695
32.306580,2.000,8.258,10.000,2.000,0.809,0.818,0.784,0.799,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496334,1.229659,0.352279,-0.000314,0.000951,0.000235,1.000000,0.554199,1.127468,0.262627,0.000794,0.001122,0.001642,0.999998,0.576575,0.764269,0.226460,0.021372,0.000781,-0.064401,0.997695
32.317000,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496337,1.229659,0.352276,-0.000318,0.000942,0.000229,1.000000,0.554198,1.127468,0.262624,0.000829,0.001125,0.001650,0.999998,0.576575,0.764266,0.226463,0.021364,0.000778,-0.064406,0.997695
32.327432,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496339,1.229666,0.352273,-0.000307,0.000951,0.000228,1.000000,0.554205,1.127467,0.262626,0.000796,0.001128,0.001655,0.999998,0.576571,0.764264,0.226461,0.021363,0.000779,-0.064430,0.997693
32.337835,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496339,1.229666,0.352273,-0.000307,0.000951,0.000228,1.000000,0.554205,1.127467,0.262626,0.000796,0.001128,0.001655,0.999998,0.576571,0.764264,0.226461,0.021363,0.000779,-0.064430,0.997693
32.348222,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.801,2.099,1.927,1.990,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496338,1.229661,0.352276,-0.000314,0.000951,0.000229,1.000000,0.554207,1.127463,0.262630,0.000794,0.001150,0.001636,0.999998,0.576567,0.764262,0.226464,0.021355,0.000774,-0.064437,0.997693
32.358633,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.796,2.107,1.934,1.999,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496338,1.229661,0.352276,-0.000314,0.000951,0.000229,1.000000,0.554207,1.127463,0.262630,0.000794,0.001150,0.001636,0.999998,0.576567,0.764262,0.226464,0.021355,0.000774,-0.064437,0.997693
32.369062,2.000,8.258,10.000,2.000,0.806,0.813,0.785,0.801,0.796,2.107,1.934,1.999,1.964,1.972,10.265,10.253,0.334,0.351,0.342,0.362,0.496338,1.229661,0.352276,-0.000314,0.000951,0.000229,1.000000,0.554207,1.127463,0.262630,0.000794,0.001150,0.001636,0.999998,0.576567,0.764262,0.226464,0.021355,0.000774,-0.064437,0.997693
