time,pd_4,pd_7,pd_8,pm_4_1,pm_4_2,pm_4_3,pm_4_4,pm_7_1,pm_7_2,pm_7_3,pm_7_4,pm_8_1,pm_8_2,pm_8_3,pm_8_4,mocap1_x,mocap1_y,mocap1_z,mocap1_qx,mocap1_qy,mocap1_qz,mocap1_qw,mocap2_x,mocap2_y,mocap2_z,mocap2_qx,mocap2_qy,mocap2_qz,mocap2_qw,mocap3_x,mocap3_y,mocap3_z,mocap3_qx,mocap3_qy,mocap3_qz,mocap3_qw
75.367870,2.000,0.000,0.675,0.829,0.819,0.805,0.819,0.813,0.856,0.772,0.846,0.819,0.819,0.279,7.724,0.495941,1.229762,0.352237,-0.000384,0.000963,0.000716,0.999999,0.555116,1.127950,0.262492,-0.841074,-0.006340,0.540882,-0.001125,0.563509,0.775285,0.245703,-0.037121,0.000971,-0.107113,0.993553
75.378158,2.000,0.000,0.675,0.829,0.819,0.805,0.819,0.813,0.856,0.772,0.846,0.819,0.819,0.279,7.724,0.495940,1.229761,0.352238,-0.000386,0.000964,0.000710,0.999999,0.555142,1.127942,0.262489,-0.841135,-0.006241,0.540788,-0.001198,0.563567,0.775328,0.245746,-0.037250,0.000945,-0.106935,0.993568
75.388572,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.813,0.856,0.772,0.846,0.819,0.819,0.279,7.724,0.495934,1.229762,0.352245,-0.000391,0.000959,0.000712,0.999999,0.555122,1.127955,0.262490,-0.841072,-0.006308,0.540885,-0.001135,0.563630,0.775351,0.245792,-0.037411,0.000928,-0.106767,0.993580
75.399007,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.813,0.856,0.772,0.846,0.819,0.819,0.279,7.724,0.495934,1.229762,0.352245,-0.000391,0.000959,0.000712,0.999999,0.555122,1.127955,0.262490,-0.841072,-0.006308,0.540885,-0.001135,0.563630,0.775351,0.245792,-0.037411,0.000928,-0.106767,0.993580
75.409373,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.813,0.856,0.772,0.846,0.819,0.819,0.279,7.724,0.495942,1.229763,0.352240,-0.000389,0.000955,0.000709,0.999999,0.555134,1.127949,0.262491,-0.841085,-0.006212,0.540866,-0.001127,0.563686,0.775374,0.245816,-0.037558,0.000956,-0.106655,0.993586
75.419653,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.819,0.279,7.724,0.495942,1.229763,0.352241,-0.000388,0.000955,0.000713,0.999999,0.555141,1.127949,0.262490,-0.841110,-0.006219,0.540827,-0.001190,0.563734,0.775405,0.245869,-0.037687,0.000927,-0.106480,0.993600
75.429844,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.819,0.279,7.724,0.495942,1.229763,0.352241,-0.000388,0.000955,0.000713,0.999999,0.555141,1.127949,0.262490,-0.841110,-0.006219,0.540827,-0.001190,0.563734,0.775405,0.245869,-0.037687,0.000927,-0.106480,0.993600
75.440007,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.819,0.279,7.724,0.495939,1.229763,0.352239,-0.000391,0.000961,0.000709,0.999999,0.555131,1.127957,0.262488,-0.841103,-0.006274,0.540837,-0.001165,0.563745,0.775434,0.245899,-0.037747,0.000899,-0.106371,0.993609
75.450153,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.819,0.279,7.724,0.495939,1.229763,0.352239,-0.000391,0.000961,0.000709,0.999999,0.555131,1.127957,0.262488,-0.841103,-0.006274,0.540837,-0.001165,0.563745,0.775434,0.245899,-0.037747,0.000899,-0.106371,0.993609
75.460304,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.819,0.279,7.724,0.495939,1.229763,0.352239,-0.000391,0.000961,0.000709,0.999999,0.555131,1.127957,0.262488,-0.841103,-0.006274,0.540837,-0.001165,0.563745,0.775434,0.245899,-0.037747,0.000899,-0.106371,0.993609
75.470457,2.000,0.000,0.675,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495935,1.229764,0.352245,-0.000385,0.000957,0.000716,0.999999,0.555128,1.127951,0.262487,-0.841097,-0.006289,0.540846,-0.001150,0.563850,0.775486,0.245942,-0.037943,0.000942,-0.106098,0.993631
75.480667,2.000,0.000,0.008,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495935,1.229764,0.352245,-0.000385,0.000957,0.000716,0.999999,0.555128,1.127951,0.262487,-0.841097,-0.006289,0.540846,-0.001150,0.563850,0.775486,0.245942,-0.037943,0.000942,-0.106098,0.993631
75.490883,2.000,0.000,0.008,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495938,1.229764,0.352241,-0.000383,0.000964,0.000710,0.999999,0.555133,1.127952,0.262489,-0.841089,-0.006233,0.540860,-0.001144,0.563954,0.775529,0.246026,-0.038163,0.000990,-0.105927,0.993641
75.501101,2.000,0.000,0.008,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495940,1.229764,0.352241,-0.000387,0.000959,0.000714,0.999999,0.555134,1.127940,0.262490,-0.841136,-0.006272,0.540786,-0.001193,0.564019,0.775565,0.246060,-0.038288,0.001010,-0.105774,0.993652
75.511265,2.000,0.000,0.008,0.822,0.820,0.803,0.816,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495940,1.229764,0.352241,-0.000387,0.000959,0.000714,0.999999,0.555134,1.127940,0.262490,-0.841136,-0.006272,0.540786,-0.001193,0.564019,0.775565,0.246060,-0.038288,0.001010,-0.105774,0.993652
75.521446,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495936,1.229760,0.352243,-0.000396,0.000967,0.000708,0.999999,0.555123,1.127952,0.262489,-0.841092,-0.006278,0.540855,-0.001148,0.564120,0.775633,0.246135,-0.038553,0.001005,-0.105436,0.993678
75.531656,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495936,1.229760,0.352243,-0.000396,0.000967,0.000708,0.999999,0.555123,1.127952,0.262489,-0.841092,-0.006278,0.540855,-0.001148,0.564120,0.775633,0.246135,-0.038553,0.001005,-0.105436,0.993678
75.541825,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495935,1.229759,0.352242,-0.000392,0.000962,0.000714,0.999999,0.555126,1.127956,0.262494,-0.841067,-0.006271,0.540894,-0.001114,0.564106,0.775677,0.246139,-0.038674,0.000977,-0.105337,0.993684
75.551966,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.815,0.856,0.770,0.841,0.819,0.813,0.266,7.147,0.495938,1.229759,0.352240,-0.000387,0.000963,0.000709,0.999999,0.555127,1.127960,0.262487,-0.841087,-0.006254,0.540862,-0.001159,0.564214,0.775706,0.246192,-0.038900,0.000987,-0.105022,0.993708
75.562124,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.819,0.813,0.266,7.147,0.495936,1.229760,0.352240,-0.000389,0.000961,0.000706,0.999999,0.555138,1.127946,0.262492,-0.841131,-0.006218,0.540794,-0.001205,0.564247,0.775718,0.246201,-0.038964,0.001007,-0.104949,0.993714
75.572262,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.819,0.813,0.266,7.147,0.495936,1.229760,0.352240,-0.000389,0.000961,0.000706,0.999999,0.555138,1.127946,0.262492,-0.841131,-0.006218,0.540794,-0.001205,0.564247,0.775718,0.246201,-0.038964,0.001007,-0.104949,0.993714
75.582434,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.819,0.813,0.266,7.147,0.495935,1.229764,0.352245,-0.000385,0.000952,0.000716,0.999999,0.555132,1.127954,0.262490,-0.841114,-0.006302,0.540820,-0.001171,0.564279,0.775733,0.246214,-0.039033,0.001008,-0.104863,0.993720
75.592604,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.819,0.813,0.266,7.147,0.495935,1.229764,0.352245,-0.000385,0.000952,0.000716,0.999999,0.555132,1.127954,0.262490,-0.841114,-0.006302,0.540820,-0.001171,0.564279,0.775733,0.246214,-0.039033,0.001008,-0.104863,0.993720
75.602772,2.000,0.000,0.008,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495934,1.229762,0.352247,-0.000391,0.000960,0.000714,0.999999,0.555157,1.127943,0.262492,-0.841137,-0.006245,0.540785,-0.001202,0.564383,0.775786,0.246297,-0.039246,0.000992,-0.104539,0.993746
75.612961,2.000,0.000,0.000,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495933,1.229763,0.352245,-0.000388,0.000955,0.000709,0.999999,0.555130,1.127950,0.262494,-0.841087,-0.006252,0.540863,-0.001174,0.564426,0.775817,0.246339,-0.039383,0.000977,-0.104308,0.993765
75.623110,2.000,0.000,0.000,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495933,1.229763,0.352245,-0.000388,0.000955,0.000709,0.999999,0.555130,1.127950,0.262494,-0.841087,-0.006252,0.540863,-0.001174,0.564426,0.775817,0.246339,-0.039383,0.000977,-0.104308,0.993765
75.633266,2.000,0.000,0.000,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495932,1.229760,0.352240,-0.000382,0.000963,0.000711,0.999999,0.555145,1.127951,0.262490,-0.841139,-0.006199,0.540783,-0.001211,0.564485,0.775849,0.246391,-0.039517,0.000948,-0.104082,0.993783
75.643428,2.000,0.000,0.000,0.827,0.822,0.803,0.819,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495932,1.229760,0.352240,-0.000382,0.000963,0.000711,0.999999,0.555145,1.127951,0.262490,-0.841139,-0.006199,0.540783,-0.001211,0.564485,0.775849,0.246391,-0.039517,0.000948,-0.104082,0.993783
75.653628,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495934,1.229762,0.352243,-0.000383,0.000955,0.000710,0.999999,0.555136,1.127948,0.262488,-0.841116,-0.006221,0.540817,-0.001203,0.564566,0.775903,0.246422,-0.039652,0.000944,-0.103824,0.993805
75.663807,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495938,1.229763,0.352243,-0.000387,0.000955,0.000706,0.999999,0.555132,1.127958,0.262491,-0.841117,-0.006304,0.540815,-0.001160,0.564597,0.775923,0.246441,-0.039718,0.000946,-0.103731,0.993812
75.673978,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495931,1.229761,0.352243,-0.000385,0.000962,0.000710,0.999999,0.555122,1.127950,0.262488,-0.841097,-0.006251,0.540847,-0.001181,0.564661,0.775969,0.246469,-0.039862,0.000934,-0.103509,0.993829
75.684115,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.857,0.771,0.837,0.810,0.809,0.249,6.572,0.495931,1.229761,0.352243,-0.000385,0.000962,0.000710,0.999999,0.555122,1.127950,0.262488,-0.841097,-0.006251,0.540847,-0.001181,0.564661,0.775969,0.246469,-0.039862,0.000934,-0.103509,0.993829
75.694295,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.249,6.572,0.495937,1.229759,0.352239,-0.000386,0.000961,0.000708,0.999999,0.555121,1.127958,0.262492,-0.841087,-0.006289,0.540862,-0.001130,0.564734,0.776021,0.246469,-0.040010,0.000907,-0.103180,0.993857
75.704458,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.249,6.572,0.495937,1.229759,0.352239,-0.000386,0.000961,0.000708,0.999999,0.555121,1.127958,0.262492,-0.841087,-0.006289,0.540862,-0.001130,0.564734,0.776021,0.246469,-0.040010,0.000907,-0.103180,0.993857
75.714603,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.249,6.572,0.495935,1.229759,0.352241,-0.000393,0.000967,0.000706,0.999999,0.555117,1.127955,0.262492,-0.841085,-0.006328,0.540865,-0.001116,0.564801,0.776056,0.246466,-0.040109,0.000922,-0.102991,0.993873
75.724759,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.249,6.572,0.495936,1.229762,0.352239,-0.000390,0.000969,0.000706,0.999999,0.555139,1.127955,0.262491,-0.841122,-0.006201,0.540809,-0.001208,0.564947,0.776159,0.246518,-0.040369,0.000923,-0.102385,0.993925
75.734963,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495936,1.229762,0.352239,-0.000390,0.000969,0.000706,0.999999,0.555139,1.127955,0.262491,-0.841122,-0.006201,0.540809,-0.001208,0.564947,0.776159,0.246518,-0.040369,0.000923,-0.102385,0.993925
75.745171,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495936,1.229761,0.352240,-0.000390,0.000963,0.000699,0.999999,0.555146,1.127949,0.262490,-0.841145,-0.006173,0.540773,-0.001215,0.565019,0.776200,0.246533,-0.040498,0.000927,-0.102124,0.993947
75.755362,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495935,1.229764,0.352240,-0.000377,0.000960,0.000710,0.999999,0.555122,1.127964,0.262489,-0.841060,-0.006326,0.540904,-0.001129,0.565136,0.776265,0.246590,-0.040711,0.000939,-0.101646,0.993987
75.765549,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495935,1.229764,0.352240,-0.000377,0.000960,0.000710,0.999999,0.555122,1.127964,0.262489,-0.841060,-0.006326,0.540904,-0.001129,0.565136,0.776265,0.246590,-0.040711,0.000939,-0.101646,0.993987
75.775719,2.000,0.000,0.000,0.823,0.816,0.803,0.810,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495932,1.229763,0.352242,-0.000385,0.000959,0.000708,0.999999,0.555133,1.127955,0.262488,-0.841118,-0.006228,0.540815,-0.001205,0.565254,0.776341,0.246648,-0.040924,0.000933,-0.101147,0.994029
75.785884,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495936,1.229761,0.352243,-0.000393,0.000961,0.000714,0.999999,0.555136,1.127949,0.262490,-0.841120,-0.006217,0.540811,-0.001180,0.565412,0.776411,0.246689,-0.041143,0.000953,-0.100717,0.994064
75.796023,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495936,1.229761,0.352243,-0.000393,0.000961,0.000714,0.999999,0.555136,1.127949,0.262490,-0.841120,-0.006217,0.540811,-0.001180,0.565412,0.776411,0.246689,-0.041143,0.000953,-0.100717,0.994064
75.806219,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495926,1.229761,0.352244,-0.000392,0.000955,0.000712,0.999999,0.555129,1.127954,0.262492,-0.841105,-0.006239,0.540835,-0.001185,0.565512,0.776507,0.246732,-0.041393,0.000919,-0.100270,0.994099
75.816491,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.813,0.860,0.767,0.846,0.810,0.809,0.247,5.780,0.495931,1.229763,0.352242,-0.000387,0.000962,0.000709,0.999999,0.555127,1.127964,0.262491,-0.841083,-0.006283,0.540868,-0.001140,0.565641,0.776597,0.246801,-0.041592,0.000979,-0.099911,0.994126
75.826661,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.810,0.809,0.247,5.780,0.495931,1.229763,0.352242,-0.000387,0.000962,0.000709,0.999999,0.555127,1.127964,0.262491,-0.841083,-0.006283,0.540868,-0.001140,0.565641,0.776597,0.246801,-0.041592,0.000979,-0.099911,0.994126
75.836817,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.810,0.809,0.247,5.780,0.495935,1.229761,0.352240,-0.000392,0.000970,0.000706,0.999999,0.555131,1.127949,0.262491,-0.841105,-0.006207,0.540836,-0.001180,0.565738,0.776654,0.246872,-0.041707,0.000946,-0.099498,0.994163
75.846938,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.810,0.809,0.247,5.780,0.495935,1.229761,0.352240,-0.000392,0.000970,0.000706,0.999999,0.555131,1.127949,0.262491,-0.841105,-0.006207,0.540836,-0.001180,0.565738,0.776654,0.246872,-0.041707,0.000946,-0.099498,0.994163
75.857069,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.810,0.809,0.247,5.780,0.495930,1.229760,0.352243,-0.000391,0.000962,0.000714,0.999999,0.555116,1.127958,0.262488,-0.841105,-0.006324,0.540834,-0.001146,0.565794,0.776686,0.246896,-0.041807,0.000949,-0.099284,0.994180
75.867198,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495928,1.229764,0.352245,-0.000392,0.000962,0.000707,0.999999,0.555115,1.127959,0.262492,-0.841096,-0.006293,0.540848,-0.001127,0.565999,0.776774,0.246949,-0.042117,0.000974,-0.098614,0.994234
75.877356,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495933,1.229763,0.352247,-0.000396,0.000959,0.000715,0.999999,0.555124,1.127963,0.262488,-0.841083,-0.006300,0.540868,-0.001145,0.566058,0.776809,0.246983,-0.042233,0.000963,-0.098379,0.994252
75.887509,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495933,1.229763,0.352247,-0.000396,0.000959,0.000715,0.999999,0.555124,1.127963,0.262488,-0.841083,-0.006300,0.540868,-0.001145,0.566058,0.776809,0.246983,-0.042233,0.000963,-0.098379,0.994252
75.897815,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495933,1.229763,0.352247,-0.000396,0.000959,0.000715,0.999999,0.555124,1.127963,0.262488,-0.841083,-0.006300,0.540868,-0.001145,0.566058,0.776809,0.246983,-0.042233,0.000963,-0.098379,0.994252
75.908217,2.000,0.000,0.000,0.820,0.820,0.803,0.818,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495930,1.229763,0.352242,-0.000386,0.000964,0.000716,0.999999,0.555143,1.127954,0.262493,-0.841128,-0.006220,0.540799,-0.001229,0.566203,0.776862,0.247025,-0.042458,0.000963,-0.097913,0.994288
75.918516,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495930,1.229763,0.352242,-0.000386,0.000964,0.000716,0.999999,0.555143,1.127954,0.262493,-0.841128,-0.006220,0.540799,-0.001229,0.566203,0.776862,0.247025,-0.042458,0.000963,-0.097913,0.994288
75.928739,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495930,1.229763,0.352242,-0.000386,0.000964,0.000716,0.999999,0.555143,1.127954,0.262493,-0.841128,-0.006220,0.540799,-0.001229,0.566203,0.776862,0.247025,-0.042458,0.000963,-0.097913,0.994288
75.938918,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495934,1.229766,0.352241,-0.000392,0.000962,0.000706,0.999999,0.555116,1.127968,0.262492,-0.841101,-0.006247,0.540841,-0.001150,0.566528,0.776941,0.246934,-0.042911,0.001195,-0.097248,0.994334
75.949075,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.812,0.857,0.764,0.847,0.819,0.812,0.239,4.945,0.495934,1.229766,0.352241,-0.000392,0.000962,0.000706,0.999999,0.555116,1.127968,0.262492,-0.841101,-0.006247,0.540841,-0.001150,0.566528,0.776941,0.246934,-0.042911,0.001195,-0.097248,0.994334
75.959224,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.819,0.812,0.239,4.945,0.495934,1.229766,0.352241,-0.000392,0.000962,0.000706,0.999999,0.555116,1.127968,0.262492,-0.841101,-0.006247,0.540841,-0.001150,0.566528,0.776941,0.246934,-0.042911,0.001195,-0.097248,0.994334
75.969443,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.819,0.812,0.239,4.945,0.495930,1.229764,0.352241,-0.000397,0.000962,0.000707,0.999999,0.555130,1.127960,0.262489,-0.841093,-0.006311,0.540853,-0.001158,0.566785,0.777086,0.247044,-0.043310,0.001180,-0.096360,0.994403
75.979645,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.819,0.812,0.239,4.945,0.495930,1.229764,0.352241,-0.000390,0.000967,0.000711,0.999999,0.555118,1.127965,0.262492,-0.841079,-0.006318,0.540875,-0.001134,0.566973,0.777184,0.247155,-0.043599,0.001090,-0.095669,0.994457
75.989862,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.819,0.812,0.239,4.945,0.495930,1.229764,0.352241,-0.000390,0.000967,0.000711,0.999999,0.555118,1.127965,0.262492,-0.841079,-0.006318,0.540875,-0.001134,0.566973,0.777184,0.247155,-0.043599,0.001090,-0.095669,0.994457
76.000071,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495937,1.229767,0.352244,-0.000388,0.000960,0.000713,0.999999,0.555122,1.127961,0.262491,-0.841076,-0.006322,0.540878,-0.001133,0.567137,0.777264,0.247187,-0.043784,0.001108,-0.095196,0.994495
76.010278,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495927,1.229759,0.352245,-0.000392,0.000967,0.000716,0.999999,0.555122,1.127966,0.262489,-0.841085,-0.006307,0.540865,-0.001156,0.567265,0.777328,0.247236,-0.043994,0.001112,-0.094793,0.994524
76.020504,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495927,1.229759,0.352245,-0.000392,0.000967,0.000716,0.999999,0.555122,1.127966,0.262489,-0.841085,-0.006307,0.540865,-0.001156,0.567265,0.777328,0.247236,-0.043994,0.001112,-0.094793,0.994524
76.030856,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495927,1.229759,0.352245,-0.000392,0.000967,0.000716,0.999999,0.555122,1.127966,0.262489,-0.841085,-0.006307,0.540865,-0.001156,0.567265,0.777328,0.247236,-0.043994,0.001112,-0.094793,0.994524
76.041315,2.000,0.000,0.000,0.819,0.816,0.803,0.808,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495929,1.229766,0.352243,-0.000391,0.000960,0.000712,0.999999,0.555129,1.127955,0.262488,-0.841113,-0.006291,0.540822,-0.001204,0.567420,0.777417,0.247266,-0.044193,0.001139,-0.094304,0.994561
76.051689,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495924,1.229759,0.352244,-0.000390,0.000961,0.000710,0.999999,0.555109,1.127963,0.262494,-0.841084,-0.006355,0.540866,-0.001178,0.567588,0.777522,0.247348,-0.044480,0.001133,-0.093617,0.994614
76.061938,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495924,1.229759,0.352244,-0.000390,0.000961,0.000710,0.999999,0.555109,1.127963,0.262494,-0.841084,-0.006355,0.540866,-0.001178,0.567588,0.777522,0.247348,-0.044480,0.001133,-0.093617,0.994614
76.072187,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495924,1.229759,0.352244,-0.000390,0.000961,0.000710,0.999999,0.555109,1.127963,0.262494,-0.841084,-0.006355,0.540866,-0.001178,0.567588,0.777522,0.247348,-0.044480,0.001133,-0.093617,0.994614
76.082434,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.815,0.856,0.761,0.836,0.813,0.810,0.230,4.267,0.495928,1.229762,0.352245,-0.000383,0.000963,0.000712,0.999999,0.555139,1.127954,0.262491,-0.841141,-0.006245,0.540779,-0.001224,0.567870,0.777680,0.247428,-0.044853,0.001143,-0.092683,0.994684
76.092639,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.813,0.810,0.230,4.267,0.495924,1.229760,0.352243,-0.000391,0.000968,0.000714,0.999999,0.555119,1.127961,0.262490,-0.841113,-0.006334,0.540821,-0.001167,0.567961,0.777727,0.247441,-0.044951,0.001163,-0.092435,0.994703
76.102878,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.813,0.810,0.230,4.267,0.495924,1.229760,0.352243,-0.000391,0.000968,0.000714,0.999999,0.555119,1.127961,0.262490,-0.841113,-0.006334,0.540821,-0.001167,0.567961,0.777727,0.247441,-0.044951,0.001163,-0.092435,0.994703
76.113239,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.813,0.810,0.230,4.267,0.495925,1.229766,0.352247,-0.000390,0.000958,0.000706,0.999999,0.555118,1.127959,0.262487,-0.841069,-0.006359,0.540889,-0.001142,0.568020,0.777747,0.247458,-0.045052,0.001164,-0.092190,0.994721
76.123484,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.813,0.810,0.230,4.267,0.495925,1.229763,0.352243,-0.000396,0.000960,0.000708,0.999999,0.555115,1.127973,0.262487,-0.841082,-0.006277,0.540870,-0.001144,0.568257,0.777856,0.247542,-0.045340,0.001148,-0.091484,0.994773
76.133676,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.810,0.812,0.230,3.697,0.495925,1.229763,0.352243,-0.000396,0.000960,0.000708,0.999999,0.555115,1.127973,0.262487,-0.841082,-0.006277,0.540870,-0.001144,0.568257,0.777856,0.247542,-0.045340,0.001148,-0.091484,0.994773
76.143906,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.810,0.812,0.230,3.697,0.495925,1.229761,0.352246,-0.000389,0.000959,0.000712,0.999999,0.555105,1.127967,0.262488,-0.841080,-0.006342,0.540872,-0.001157,0.568319,0.777889,0.247577,-0.045437,0.001126,-0.091250,0.994790
76.154079,2.000,0.000,0.000,0.820,0.819,0.803,0.810,0.813,0.851,0.764,0.836,0.810,0.812,0.230,3.697,0.495925,1.229761,0.352246,-0.000389,0.000959,0.000712,0.999999,0.555105,1.127967,0.262488,-0.841080,-0.006342,0.540872,-0.001157,0.568319,0.777889,0.247577,-0.045437,0.001126,-0.091250,0.994790
